scrap_id,work_order_id,inspection_id,scrap_date,machine_id,operator_id,shift_code,material_type,lot_id,defect_code_clean,quantity_scrapped,quantity_reworked,scrap_reason_raw,scrap_reason_clean,material_cost_per_unit,labor_cost_per_unit,total_scrap_cost
SCRAP-1412,WO-12966,INSP-3202,2024-01-20 08:00:22.573295178,M02,OP005,Shift A,"1/4"" Plate",LOT-1313,Burr,0,1,MATERIAL_DEFECT,MATERIAL_DEFECT,54.47,117.4,0.0
SCRAP-1413,WO-12968,INSP-3205,2024-01-20 09:51:39.346583528,M05,OP020,Shift A,"1/4"" Plate",LOT-1123,Dimensional,1,1,MACHINE_ISSUE,MACHINE_ISSUE,55.56,92.72,148.28
SCRAP-1414,WO-12969,INSP-3206,2024-01-22 12:21:12.224534431,M07,OP005,Shift A,16ga Steel,LOT-1211,Burr,0,1,,UNKNOWN,58.53,196.67,0.0
SCRAP-1415,WO-12972,INSP-3209,2024-01-22 09:55:54.353749501,M06,OP015,,Stainless 304,LOT-1048,Weld Defect,2,1,set up error,SETUP_ERROR,64.47,184.62,498.18
SCRAP-1416,WO-12976,INSP-3213,2024-01-23 10:06:58.599186881,M02,OP002,Shift A,12ga Steel,LOT-1113,Surface Scratch,0,1,material defect,MATERIAL_DEFECT,64.96,95.62,0.0
SCRAP-1417,WO-12978,INSP-3215,2024-01-23 17:06:05.543015533,M03,OP001,Shift B,14ga Steel,LOT-1011,Dimensional,0,1,setup err,SETUP_ERROR,36.81,181.63,0.0
SCRAP-1418,WO-12979,INSP-3216,2024-01-23 16:51:09.242738722,M02,OP014,Shift B,16ga Steel,LOT-1141,Dimensional,1,1,Op Error,OPERATOR_ERROR,49.69,103.73,153.42
SCRAP-1419,WO-12982,INSP-3221,2024-01-24 11:55:10.290722134,M07,OP004,Shift A,Stainless 304,LOT-1267,Bend Angle,0,1,operator error,OPERATOR_ERROR,61.82,89.5,0.0
SCRAP-1420,WO-12983,INSP-3223,2024-01-24 08:49:57.341841799,M01,OP009,Shift A,16ga Steel,LOT-1197,Surface Scratch,3,2,operator error,OPERATOR_ERROR,60.78,163.63,673.23
SCRAP-1421,WO-12985,INSP-3226,2024-01-24 09:44:09.842906263,M05,OP005,,"1/4"" Plate",LOT-1014,Weld Defect,1,1,Operator Error,OPERATOR_ERROR,80.82,93.51,174.33
SCRAP-1422,WO-12988,INSP-3229,2024-01-24 22:05:11.900725855,M06,OP012,Shift B,16ga Steel,LOT-1141,Weld Defect,0,1,set up error,SETUP_ERROR,51.64,96.04,0.0
SCRAP-1423,WO-12989,INSP-3230,2024-01-24 16:35:57.609941851,M05,OP010,Shift B,12ga Steel,LOT-1058,Weld Defect,1,1,MATERIAL_DEFECT,MATERIAL_DEFECT,78.59,101.55,180.14
SCRAP-1424,WO-12991,INSP-3232,2024-01-25 17:35:01.890164495,M02,OP011,,12ga Steel,LOT-1241,Surface Scratch,0,1,material defect,MATERIAL_DEFECT,68.46,127.05,0.0
SCRAP-1425,WO-12992,INSP-3233,2024-01-25 10:37:39.678657893,M06,OP020,Shift A,Aluminum 5052,LOT-1300,Surface Scratch,0,1,Machine,MACHINE_ISSUE,54.59,78.25,0.0
SCRAP-1426,WO-12993,INSP-3234,2024-01-25 11:31:08.643694104,M03,OP013,Shift A,14ga Steel,LOT-1191,Dimensional,0,1,Op Error,OPERATOR_ERROR,48.01,191.14,0.0
SCRAP-1427,WO-12995,INSP-3236,2024-01-25 19:55:18.032674635,M02,OP010,,12ga Steel,LOT-1135,Surface Scratch,0,1,material defect,MATERIAL_DEFECT,34.76,178.84,0.0
SCRAP-1428,WO-12997,INSP-3238,2024-01-25 17:48:08.082122840,M01,OP016,Shift B,Aluminum 5052,LOT-1017,Surface Scratch,0,1,MACHINE_ISSUE,MACHINE_ISSUE,67.91,157.25,0.0
SCRAP-1429,WO-12997,INSP-3239,2024-01-25 18:00:08.082122840,M01,OP016,Shift B,Aluminum 5052,LOT-1017,Surface Scratch,0,1,Machine,MACHINE_ISSUE,117.36,115.61,0.0
SCRAP-1430,WO-12999,INSP-3241,2024-01-26 18:55:24.667374946,M06,OP012,Shift B,16ga Steel,LOT-1253,Weld Defect,1,1,First Article Fail,SETUP_ERROR,91.62,91.17,182.79
SCRAP-1431,WO-13000,INSP-3242,2024-01-26 19:28:40.671427687,M06,OP003,Shift B,14ga Steel,LOT-1219,Porosity,0,1,op err,OPERATOR_ERROR,55.52,167.97,0.0
SCRAP-1432,WO-13001,INSP-3243,2024-01-26 19:59:11.506587020,M06,OP016,Shift B,16ga Steel,LOT-1001,Dimensional,0,1,machine issue,MACHINE_ISSUE,64.03,97.25,0.0
SCRAP-1433,WO-13003,INSP-3245,2024-01-26 09:11:40.680089748,M04,OP015,Shift A,"1/4"" Plate",LOT-1180,Surface Scratch,1,1,Op Error,OPERATOR_ERROR,79.91,95.37,175.28
SCRAP-1434,WO-13004,INSP-3246,2024-01-26 16:09:25.307513670,M02,OP006,Shift B,12ga Steel,LOT-1134,Surface Scratch,0,1,machine issue,MACHINE_ISSUE,94.15,94.27,0.0
SCRAP-1435,WO-13005,INSP-3247,2024-01-26 10:05:43.681761567,M06,OP019,,14ga Steel,LOT-1219,Weld Defect,1,1,Mach Issue,MACHINE_ISSUE,60.21,187.97,248.18
SCRAP-1436,WO-13006,INSP-3248,2024-01-26 12:56:31.410668642,M06,OP013,Shift A,14ga Steel,LOT-1196,Weld Defect,2,1,machine issue,MACHINE_ISSUE,43.86,139.08,365.88
SCRAP-1437,WO-13013,INSP-3255,2024-01-29 16:55:01.622988500,M04,OP014,Shift B,12ga Steel,LOT-1241,Dimensional,0,1,Mach Issue,MACHINE_ISSUE,68.03,127.88,0.0
SCRAP-1438,WO-13015,INSP-3257,2024-01-29 19:29:53.012973692,M07,OP007,Shift B,Stainless 304,LOT-1108,Dimensional,0,1,set up error,SETUP_ERROR,65.2,128.25,0.0
SCRAP-1439,WO-13016,INSP-3258,2024-01-29 08:51:31.596541807,M01,OP013,Shift A,Aluminum 5052,LOT-1153,Burr,0,1,See Notes,UNKNOWN,36.69,155.95,0.0
SCRAP-1440,WO-13019,INSP-3261,2024-01-29 07:38:26.864662350,M04,OP004,Shift A,Stainless 304,LOT-1291,Dimensional,0,1,SETUP_ERROR,SETUP_ERROR,35.83,85.5,0.0
SCRAP-1441,WO-13022,INSP-3264,2024-01-29 10:58:56.689557986,M06,OP002,Shift A,Aluminum 5052,LOT-1094,Weld Defect,0,1,set up error,SETUP_ERROR,39.6,93.58,0.0
SCRAP-1442,WO-13029,INSP-3271,2024-01-30 17:32:48.779807614,M04,OP006,Shift B,"1/4"" Plate",LOT-1028,Burr,1,1,SETUP_ERROR,SETUP_ERROR,77.24,111.94,189.18
SCRAP-1443,WO-13036,INSP-3278,2024-01-31 17:13:08.749773575,M06,OP010,Shift B,14ga Steel,LOT-1003,Weld Defect,0,1,setup err,SETUP_ERROR,50.09,138.83,0.0
SCRAP-1444,WO-13037,INSP-3279,2024-01-31 11:05:05.230148009,M04,OP002,Shift A,"1/4"" Plate",LOT-1213,Bend Angle,1,1,SETUP_ERROR,SETUP_ERROR,46.67,106.67,153.34
SCRAP-1445,WO-13041,INSP-3284,2024-01-31 16:06:18.914413779,M03,OP001,Shift B,14ga Steel,LOT-1151,Bend Angle,7,3,Setup Error,SETUP_ERROR,29.99,167.56,1382.85
SCRAP-1446,WO-13044,INSP-3287,2024-01-31 11:06:15.368883601,M02,OP020,Shift A,"1/4"" Plate",LOT-1180,Dimensional,0,1,set up error,SETUP_ERROR,37.45,127.03,0.0
SCRAP-1447,WO-13045,INSP-3288,2024-02-01 15:45:04.382021316,M06,OP010,Shift B,Aluminum 5052,LOT-1138,Surface Scratch,0,1,Mach Issue,MACHINE_ISSUE,74.28,158.78,0.0
SCRAP-1448,WO-13051,INSP-3294,2024-02-02 18:10:21.073245419,M07,OP001,Shift B,16ga Steel,LOT-1246,Surface Scratch,0,1,MATERIAL_DEFECT,MATERIAL_DEFECT,63.97,176.25,0.0
SCRAP-1449,WO-13054,INSP-3297,2024-02-02 19:53:31.744473680,M03,OP001,Shift B,Stainless 304,LOT-1047,Bend Angle,0,1,Setup,SETUP_ERROR,52.19,183.95,0.0
SCRAP-1450,WO-13055,INSP-3298,2024-02-02 07:33:29.940400560,M06,OP004,Shift A,Aluminum 5052,LOT-1111,Surface Scratch,1,1,operator error,OPERATOR_ERROR,52.8,76.66,129.46
SCRAP-1451,WO-13056,INSP-3299,2024-02-02 11:38:40.660352042,M01,OP019,Shift A,Aluminum 5052,LOT-1195,Surface Scratch,0,1,machine issue,MACHINE_ISSUE,61.43,195.73,0.0
SCRAP-1452,WO-13059,INSP-3302,2024-02-02 18:20:00.279343802,M06,OP011,Shift B,Stainless 304,LOT-1133,Surface Scratch,1,1,Incoming Defect,MATERIAL_DEFECT,44.42,152.09,196.51
SCRAP-1453,WO-13060,INSP-3303,2024-02-02 12:22:42.180212883,M05,OP005,Shift A,16ga Steel,LOT-1100,Weld Defect,0,1,Machine Issue,MACHINE_ISSUE,81.72,85.95,0.0
SCRAP-1454,WO-13062,INSP-3305,2024-02-02 17:55:09.074079474,M04,OP012,Shift B,Stainless 304,LOT-1049,Surface Scratch,2,1,Material Defect,MATERIAL_DEFECT,43.39,196.32,479.42
SCRAP-1455,WO-13065,INSP-3308,2024-02-05 20:31:09.995310458,M05,OP016,Shift B,14ga Steel,LOT-1333,Porosity,0,1,Operator,OPERATOR_ERROR,50.04,105.22,0.0
SCRAP-1456,WO-13067,INSP-3310,2024-02-05 18:41:24.600911054,M06,OP014,Shift B,Aluminum 5052,LOT-1285,Porosity,1,1,machine issue,MACHINE_ISSUE,26.49,112.61,139.1
SCRAP-1457,WO-13069,INSP-3312,2024-02-05 17:51:19.106983774,M03,OP016,Shift B,Stainless 304,LOT-1292,Surface Scratch,1,1,material defect,MATERIAL_DEFECT,40.6,187.8,228.4
SCRAP-1458,WO-13071,INSP-3314,2024-02-05 17:56:50.883888008,M01,OP010,Shift B,Aluminum 5052,LOT-1237,Burr,0,1,N/A,UNKNOWN,30.01,182.47,0.0
SCRAP-1459,WO-13071,INSP-3315,2024-02-05 18:26:50.883888008,M01,OP010,Shift B,Aluminum 5052,LOT-1237,Burr,0,1,MACHINE_ISSUE,MACHINE_ISSUE,39.45,123.97,0.0
SCRAP-1460,WO-13074,INSP-3318,2024-02-05 08:45:42.557840042,M01,OP009,Shift A,Aluminum 5052,LOT-1311,Incorrect Material,3,1,Incoming Defect,MATERIAL_DEFECT,100.38,197.44,893.46
SCRAP-1461,WO-13075,INSP-3319,2024-02-05 12:24:00.386294386,M05,OP009,Shift A,14ga Steel,LOT-1212,Porosity,3,3,operator error,OPERATOR_ERROR,36.06,199.88,707.82
SCRAP-1462,WO-13076,INSP-3320,2024-02-05 18:33:24.710273025,M02,OP010,Shift B,12ga Steel,LOT-1147,Dimensional,1,1,machine issue,MACHINE_ISSUE,88.72,151.44,240.16
SCRAP-1463,WO-13079,INSP-3323,2024-02-06 07:27:12.007028691,M06,OP009,Shift A,14ga Steel,LOT-1071,Weld Defect,3,2,op err,OPERATOR_ERROR,32.24,77.38,328.86
SCRAP-1464,WO-13080,INSP-3324,2024-02-06 11:31:12.327522625,M06,OP004,Shift A,Aluminum 5052,LOT-1022,Porosity,0,1,operator error,OPERATOR_ERROR,45.01,127.14,0.0
SCRAP-1465,WO-13081,INSP-3325,2024-02-06 19:00:49.711642837,M07,OP008,Shift B,16ga Steel,LOT-1197,Burr,1,1,Machine Issue,MACHINE_ISSUE,77.98,131.04,209.02
SCRAP-1466,WO-13084,INSP-3328,2024-02-06 12:43:28.364814532,M01,OP020,Shift A,16ga Steel,LOT-1029,Dimensional,0,1,Material Defect,MATERIAL_DEFECT,61.09,117.98,0.0
SCRAP-1467,WO-13093,INSP-3339,2024-02-07 17:39:50.550293015,M04,OP011,Shift B,Stainless 304,LOT-1048,Dimensional,2,1,First Article Fail,SETUP_ERROR,91.76,190.22,563.96
SCRAP-1468,WO-13095,INSP-3341,2024-02-07 09:08:30.019390640,M04,OP004,Shift A,"3/8"" Plate",LOT-1294,Bend Angle,0,1,setup err,SETUP_ERROR,19.28,111.67,0.0
SCRAP-1469,WO-13101,INSP-3347,2024-02-08 12:16:31.981677888,M03,OP013,Shift A,14ga Steel,LOT-1250,Dimensional,0,1,Setup Error,SETUP_ERROR,65.23,166.82,0.0
SCRAP-1470,WO-13102,INSP-3348,2024-02-08 09:04:24.659564557,M06,OP020,Shift A,"3/8"" Plate",LOT-1068,Weld Defect,0,1,Machine Issue,MACHINE_ISSUE,58.81,168.66,0.0
SCRAP-1471,WO-13104,INSP-3350,2024-02-08 16:48:47.179939064,M04,OP006,Shift B,12ga Steel,LOT-1000,Dimensional,0,1,operator error,OPERATOR_ERROR,22.27,136.52,0.0
SCRAP-1472,WO-13106,INSP-3352,2024-02-08 20:21:51.736677855,M04,OP012,Shift B,12ga Steel,LOT-1143,Dimensional,1,1,Mach Issue,MACHINE_ISSUE,61.75,80.88,142.63
SCRAP-1473,WO-13108,INSP-3354,2024-02-08 16:44:21.879905445,M03,OP012,Shift B,Stainless 304,LOT-1256,Burr,4,1,MACHINE_ISSUE,MACHINE_ISSUE,27.2,178.49,822.76
SCRAP-1474,WO-13109,INSP-3355,2024-02-08 20:12:33.053981744,M04,OP012,Shift B,"3/8"" Plate",LOT-1230,Bend Angle,1,2,Setup,SETUP_ERROR,61.39,89.25,150.64
SCRAP-1475,WO-13111,INSP-3357,2024-02-08 18:42:53.884453660,M03,OP003,Shift B,14ga Steel,LOT-1235,Bend Angle,0,1,MATERIAL_DEFECT,MATERIAL_DEFECT,38.32,117.54,0.0
SCRAP-1476,WO-13112,INSP-3358,2024-02-09 16:30:57.929559993,M02,OP007,Shift B,"1/4"" Plate",LOT-1310,Dimensional,1,1,Setup,SETUP_ERROR,79.22,187.04,266.26
SCRAP-1477,WO-13115,INSP-3362,2024-02-09 07:53:46.843890749,M01,OP005,,Aluminum 5052,LOT-1083,Surface Scratch,0,1,machine issue,MACHINE_ISSUE,41.3,81.3,0.0
SCRAP-1478,WO-13126,INSP-3374,2024-02-10 18:32:56.889921717,M04,OP014,Shift B,Stainless 304,LOT-1291,Burr,0,1,Unknown,UNKNOWN,38.79,196.83,0.0
SCRAP-1479,WO-13132,INSP-3380,2024-02-12 08:19:21.650704854,M04,OP020,Shift A,"3/8"" Plate",LOT-1167,Dimensional,1,1,Setup Error,SETUP_ERROR,48.24,88.18,136.42
SCRAP-1480,WO-13133,INSP-3381,2024-02-12 18:38:04.735707123,M06,OP001,Shift B,14ga Steel,LOT-1104,Weld Defect,0,1,Setup,SETUP_ERROR,25.3,111.52,0.0
SCRAP-1481,WO-13136,INSP-3385,2024-02-12 08:28:24.639058594,M03,OP004,,Stainless 304,LOT-1303,Bend Angle,0,1,Machine Issue,MACHINE_ISSUE,96.93,94.29,0.0
SCRAP-1482,WO-13137,INSP-3386,2024-02-12 18:33:53.063950156,M06,OP003,Shift B,16ga Steel,LOT-1160,Dimensional,0,1,OPERATOR_ERROR,OPERATOR_ERROR,50.82,196.2,0.0
SCRAP-1483,WO-13138,INSP-3387,2024-02-12 10:08:12.871514739,M01,OP002,Shift A,Aluminum 5052,LOT-1022,Burr,0,1,MATERIAL_DEFECT,MATERIAL_DEFECT,42.59,117.67,0.0
SCRAP-1484,WO-13141,INSP-3390,2024-02-13 19:56:05.552967440,M07,OP007,Shift B,16ga Steel,LOT-1027,Bend Angle,4,2,Machine Issue,MACHINE_ISSUE,45.0,126.88,687.52
SCRAP-1485,WO-13143,INSP-3392,2024-02-13 18:38:41.583408930,M04,OP016,Shift B,"1/4"" Plate",LOT-1161,Bend Angle,0,1,Operator,OPERATOR_ERROR,52.47,127.72,0.0
SCRAP-1486,WO-13146,INSP-3395,2024-02-13 07:59:13.459913242,M01,OP018,Shift A,Aluminum 5052,LOT-1285,Incorrect Material,2,1,bad material,MATERIAL_DEFECT,48.94,187.26,472.4
SCRAP-1487,WO-13147,INSP-3396,2024-02-14 15:08:36.190089736,M02,OP006,Shift B,Stainless 304,LOT-1082,Incorrect Material,0,1,MATERIAL_DEFECT,MATERIAL_DEFECT,24.53,78.72,0.0
SCRAP-1488,WO-13147,INSP-3397,2024-02-14 15:25:36.190089736,M02,OP006,Shift B,Stainless 304,LOT-1082,Incorrect Material,1,1,material defect,MATERIAL_DEFECT,28.24,83.7,111.94
SCRAP-1489,WO-13148,INSP-3398,2024-02-14 11:07:53.607643362,M06,OP020,Shift A,"3/8"" Plate",LOT-1258,Weld Defect,0,1,unknown,UNKNOWN,35.84,82.68,0.0
SCRAP-1490,WO-13150,INSP-3400,2024-02-14 17:20:55.903185402,M07,OP007,Shift B,"3/8"" Plate",LOT-1010,Burr,0,1,TBD,UNKNOWN,33.75,153.95,0.0
SCRAP-1491,WO-13150,INSP-3401,2024-02-14 17:38:55.903185402,M07,OP007,Shift B,"3/8"" Plate",LOT-1010,Burr,0,1,Machine,MACHINE_ISSUE,72.33,162.6,0.0
SCRAP-1492,WO-13152,INSP-3403,2024-02-14 11:54:30.983449043,M06,OP017,Shift A,Aluminum 5052,LOT-1111,Weld Defect,0,1,equipment failure,MACHINE_ISSUE,78.39,75.99,0.0
SCRAP-1493,WO-13153,INSP-3404,2024-02-14 12:30:01.251620244,M06,OP005,Shift A,16ga Steel,LOT-1079,Weld Defect,0,1,equipment failure,MACHINE_ISSUE,50.52,125.49,0.0
SCRAP-1494,WO-13155,INSP-3406,2024-02-14 20:05:14.469816253,M07,OP007,Shift B,16ga Steel,LOT-1158,Dimensional,0,1,First Article Fail,SETUP_ERROR,61.04,130.27,0.0
SCRAP-1495,WO-13156,INSP-3407,2024-02-14 18:43:57.988972089,M01,OP012,,12ga Steel,LOT-1043,Surface Scratch,1,2,Mat Defect,MATERIAL_DEFECT,48.21,112.69,160.9
SCRAP-1496,WO-13158,INSP-3409,2024-02-15 17:37:20.410543667,M02,OP007,Shift B,12ga Steel,LOT-1226,Dimensional,1,1,equipment failure,MACHINE_ISSUE,36.64,184.98,221.62
SCRAP-1497,WO-13158,INSP-3410,2024-02-15 18:05:20.410543667,M02,OP007,Shift B,12ga Steel,LOT-1226,Dimensional,2,1,Incoming Defect,MATERIAL_DEFECT,20.08,143.97,328.1
SCRAP-1498,WO-13165,INSP-3417,2024-02-15 15:43:17.153348747,M05,OP007,Shift B,Aluminum 5052,LOT-1129,Porosity,3,1,Operator Error,OPERATOR_ERROR,38.14,174.57,638.13
SCRAP-1499,WO-13166,INSP-3418,2024-02-15 13:08:31.299145204,M01,OP005,Shift A,Aluminum 5052,LOT-1083,Surface Scratch,1,1,Machine,MACHINE_ISSUE,52.01,127.84,179.85
SCRAP-1500,WO-13168,INSP-3420,2024-02-15 10:20:59.778555592,M02,OP005,,"1/4"" Plate",LOT-1313,Surface Scratch,0,1,OPERATOR_ERROR,OPERATOR_ERROR,48.84,153.37,0.0
SCRAP-1501,WO-13170,INSP-3422,2024-02-15 19:56:48.498355984,M06,OP012,Shift B,16ga Steel,LOT-1029,Weld Defect,2,1,MACHINE_ISSUE,MACHINE_ISSUE,114.38,131.09,490.94
SCRAP-1502,WO-13176,INSP-3429,2024-02-16 09:47:15.067152471,M01,OP013,Shift A,Aluminum 5052,LOT-1148,Burr,0,1,equipment failure,MACHINE_ISSUE,72.48,175.67,0.0
SCRAP-1503,WO-13177,INSP-3430,2024-02-16 12:20:55.443143900,M07,OP017,Shift A,16ga Steel,LOT-1211,Burr,1,1,Setup Error,SETUP_ERROR,80.54,158.19,238.73
SCRAP-1504,WO-13178,INSP-3431,2024-02-16 08:27:51.395628741,M07,OP004,Shift A,16ga Steel,LOT-1246,Dimensional,0,1,Machine,MACHINE_ISSUE,38.4,173.1,0.0
SCRAP-1505,WO-13179,INSP-3432,2024-02-16 18:06:18.184822440,M06,OP001,Shift B,Aluminum 5052,LOT-1281,Weld Defect,0,1,op err,OPERATOR_ERROR,66.86,167.19,0.0
SCRAP-1506,WO-13185,INSP-3439,2024-02-19 17:07:57.171665584,M01,OP001,Shift B,Aluminum 5052,LOT-1285,Dimensional,0,1,First Article Fail,SETUP_ERROR,46.0,120.16,0.0
SCRAP-1507,WO-13187,INSP-3441,2024-02-19 17:25:36.400829912,M06,OP014,Shift B,14ga Steel,LOT-1199,Weld Defect,0,1,Operator Error,OPERATOR_ERROR,80.9,86.53,0.0
SCRAP-1508,WO-13188,INSP-3442,2024-02-19 10:31:08.826858253,M04,OP017,Shift A,"1/4"" Plate",LOT-1255,Bend Angle,0,1,equipment failure,MACHINE_ISSUE,31.98,121.16,0.0
SCRAP-1509,WO-13189,INSP-3443,2024-02-19 21:31:56.155599191,M05,OP007,Shift B,Stainless 304,LOT-1182,Porosity,2,1,human error,OPERATOR_ERROR,65.59,184.0,499.18
SCRAP-1510,WO-13191,INSP-3446,2024-02-19 09:44:15.377861039,M03,OP019,Shift A,Stainless 304,LOT-1178,Bend Angle,1,1,machine issue,MACHINE_ISSUE,68.31,191.38,259.69
SCRAP-1511,WO-13191,INSP-3447,2024-02-19 10:22:15.377861039,M03,OP019,Shift A,Stainless 304,LOT-1178,Bend Angle,1,1,Setup Error,SETUP_ERROR,50.06,90.89,140.95
SCRAP-1512,WO-13194,INSP-3450,2024-02-20 10:37:39.621970989,M06,OP015,Shift A,16ga Steel,LOT-1265,Weld Defect,2,1,See Notes,UNKNOWN,88.37,141.14,459.02
SCRAP-1513,WO-13195,INSP-3451,2024-02-20 11:58:01.761649921,M06,OP009,Shift A,14ga Steel,LOT-1250,Weld Defect,3,2,MATERIAL_DEFECT,MATERIAL_DEFECT,68.81,193.01,785.46
SCRAP-1514,WO-13197,INSP-3453,2024-02-20 10:09:08.726046703,M06,OP018,,16ga Steel,LOT-1063,Dimensional,0,1,SETUP_ERROR,SETUP_ERROR,49.9,90.11,0.0
SCRAP-1515,WO-13203,INSP-3460,2024-02-21 07:22:36.498882943,M07,OP005,,16ga Steel,LOT-1029,Dimensional,0,1,set up error,SETUP_ERROR,55.8,113.12,0.0
SCRAP-1516,WO-13204,INSP-3461,2024-02-21 09:52:58.841901020,M02,OP005,Shift A,16ga Steel,LOT-1206,Incorrect Material,0,1,MATERIAL_DEFECT,MATERIAL_DEFECT,39.23,92.77,0.0
SCRAP-1517,WO-13205,INSP-3462,2024-02-21 18:50:50.978444769,M06,OP008,Shift B,"3/8"" Plate",LOT-1316,Porosity,0,1,First Article Fail,SETUP_ERROR,29.64,110.44,0.0
SCRAP-1518,WO-13207,INSP-3464,2024-02-21 19:59:40.896950639,M01,OP008,Shift B,16ga Steel,LOT-1146,Burr,1,1,machine issue,MACHINE_ISSUE,41.97,118.58,160.55
SCRAP-1519,WO-13209,INSP-3467,2024-02-21 19:26:45.769369034,M06,OP014,,Stainless 304,LOT-1133,Surface Scratch,0,1,material defect,MATERIAL_DEFECT,29.31,131.55,0.0
SCRAP-1520,WO-13211,INSP-3469,2024-02-21 10:32:58.216666441,M01,OP002,Shift A,Aluminum 5052,LOT-1318,Surface Scratch,0,1,bad material,MATERIAL_DEFECT,43.51,150.71,0.0
SCRAP-1521,WO-13218,INSP-3476,2024-02-22 18:02:25.651587370,M06,OP014,Shift B,"3/8"" Plate",LOT-1076,Surface Scratch,0,1,Machine,MACHINE_ISSUE,80.34,158.4,0.0
SCRAP-1522,WO-13218,INSP-3477,2024-02-22 18:43:25.651587370,M06,OP014,Shift B,"3/8"" Plate",LOT-1076,Surface Scratch,0,1,Material Defect,MATERIAL_DEFECT,82.49,158.06,0.0
SCRAP-1523,WO-13225,INSP-3484,2024-02-23 08:20:08.906625831,M01,OP013,,Aluminum 5052,LOT-1233,Dimensional,1,1,See Notes,UNKNOWN,40.97,80.73,121.7
SCRAP-1524,WO-13227,INSP-3486,2024-02-23 19:55:24.989747268,M04,OP007,Shift B,Stainless 304,LOT-1267,Bend Angle,3,1,Setup,SETUP_ERROR,71.57,183.24,764.43
SCRAP-1525,WO-13230,INSP-3489,2024-02-23 18:08:16.469074440,M05,OP007,Shift B,"1/4"" Plate",LOT-1089,Porosity,1,1,Incoming Defect,MATERIAL_DEFECT,69.68,113.61,183.29
SCRAP-1526,WO-13231,INSP-3490,2024-02-23 20:11:26.665286161,M03,OP008,Shift B,14ga Steel,LOT-1151,Bend Angle,3,2,SETUP_ERROR,SETUP_ERROR,37.73,152.34,570.21
SCRAP-1527,WO-13232,INSP-3491,2024-02-23 09:04:24.000099783,M03,OP020,Shift A,14ga Steel,LOT-1333,Burr,0,1,UNKNOWN,UNKNOWN,73.25,168.82,0.0
SCRAP-1528,WO-13237,INSP-3496,2024-02-26 11:22:59.024134310,M05,OP017,Shift A,Aluminum 5052,LOT-1062,Weld Defect,1,1,Operator,OPERATOR_ERROR,54.96,97.47,152.43
SCRAP-1529,WO-13238,INSP-3497,2024-02-26 16:16:23.315112840,M06,OP007,Shift B,Stainless 304,LOT-1218,Weld Defect,1,1,OPERATOR_ERROR,OPERATOR_ERROR,110.72,179.86,290.58
SCRAP-1530,WO-13239,INSP-3498,2024-02-26 18:12:02.648081638,M07,OP006,Shift B,16ga Steel,LOT-1260,Surface Scratch,0,1,MACHINE_ISSUE,MACHINE_ISSUE,49.23,125.22,0.0
SCRAP-1531,WO-13240,INSP-3499,2024-02-26 11:02:14.724891065,M06,OP015,Shift A,Stainless 304,LOT-1102,Weld Defect,0,1,operator error,OPERATOR_ERROR,59.47,78.01,0.0
SCRAP-1532,WO-13242,INSP-3501,2024-02-26 20:04:23.332559947,M03,OP012,Shift B,14ga Steel,LOT-1239,Bend Angle,4,3,Machine Issue,MACHINE_ISSUE,38.83,87.42,505.0
SCRAP-1533,WO-13243,INSP-3502,2024-02-26 17:14:57.940120258,M06,OP001,Shift B,16ga Steel,LOT-1175,Porosity,0,1,human error,OPERATOR_ERROR,65.59,94.28,0.0
SCRAP-1534,WO-13244,INSP-3503,2024-02-26 15:40:03.741367454,M06,OP003,Shift B,14ga Steel,LOT-1326,Dimensional,0,1,OPERATOR_ERROR,OPERATOR_ERROR,95.53,115.66,0.0
SCRAP-1535,WO-13246,INSP-3505,2024-02-26 16:02:54.204354840,M06,OP011,Shift B,14ga Steel,LOT-1052,Porosity,1,1,Op Error,OPERATOR_ERROR,28.42,92.81,121.23
SCRAP-1536,WO-13248,INSP-3507,2024-02-27 17:57:38.003349676,M03,OP016,Shift B,Stainless 304,LOT-1048,Dimensional,1,1,equipment failure,MACHINE_ISSUE,101.46,90.12,191.58
SCRAP-1537,WO-13248,INSP-3508,2024-02-27 18:29:38.003349676,M03,OP016,Shift B,Stainless 304,LOT-1048,Dimensional,1,1,SETUP_ERROR,SETUP_ERROR,78.73,169.05,247.78
SCRAP-1538,WO-13250,INSP-3510,2024-02-27 08:37:06.582109326,M02,OP009,Shift A,12ga Steel,LOT-1331,Dimensional,0,1,MATERIAL_DEFECT,MATERIAL_DEFECT,70.2,144.14,0.0
SCRAP-1539,WO-13252,INSP-3513,2024-02-27 11:37:18.886935464,M05,OP018,Shift A,14ga Steel,LOT-1112,Weld Defect,0,1,op err,OPERATOR_ERROR,42.48,185.77,0.0
SCRAP-1540,WO-13255,INSP-3516,2024-02-27 08:33:28.766758518,M06,OP015,Shift A,14ga Steel,LOT-1191,Porosity,0,1,Mat Defect,MATERIAL_DEFECT,42.14,144.34,0.0
SCRAP-1541,WO-13256,INSP-3517,2024-02-27 19:22:23.637628105,M03,OP006,Shift B,Stainless 304,LOT-1182,Burr,0,1,Machine Issue,MACHINE_ISSUE,50.49,180.78,0.0
SCRAP-1542,WO-13259,INSP-3521,2024-02-28 10:56:49.450428014,M01,OP019,Shift A,16ga Steel,LOT-1158,Dimensional,1,1,machine issue,MACHINE_ISSUE,78.48,172.75,251.23
