work_order_id,part_number_raw,part_number_clean,customer,quantity_ordered,machine_id,operator_id_raw,operator_id_clean,shift_code,lot_id_raw,lot_id_clean,order_date,scheduled_start,actual_start,complexity,material_type,requires_welding,std_labor_hrs
WO-10950,P1000,P-1000,Customer B,14,M03,OP014,OP014,Shift B,,LOT-1015,2023-05-02,2023-05-02 12:53:00,2023-05-02 14:21:00,Low,Stainless 304,True,2.03
WO-10951,P-1021,P-1021,Customer C,9,M03,OP004,OP004,Shift A,LOT-1006,LOT-1006,2023-05-02,2023-05-02 05:41:00,2023-05-02 06:44:00,High,14ga Steel,False,4.75
WO-10952,P-1008,P-1008,Customer G,11,M05,OP005,OP005,Shift A,LOT-1046,LOT-1046,2023-05-02,2023-05-02 06:51:00,2023-05-02 06:51:00,Low,"3/8"" Plate",False,1.97
WO-10953,p-1009,P-1009,Customer A,19,M05,OP019,OP019,Shift A,LOT-1056,LOT-1056,2023-05-02,2023-05-02 06:46:00,2023-05-02 07:01:00,Medium,12ga Steel,False,4.93
WO-10954,P1019,P-1019,Customer E,19,M06,OP012,OP012,Shift B,LOT-1100,LOT-1100,2023-05-02,2023-05-02 14:34:00,2023-05-02 15:52:00,Medium,16ga Steel,True,0.85
WO-10955,P-1007,P-1007,Customer B,22,M02,OP006,OP006,Shift B,LOT-1018,LOT-1018,2023-05-02,2023-05-02 13:09:00,2023-05-02 14:10:00,Medium,16ga Steel,True,0.78
WO-10956,P1018,P-1018,Customer H,8,M07,OP003,OP003,Shift B,LOT1079,LOT-1079,2023-05-02,2023-05-02 14:30:00,2023-05-02 15:24:00,High,16ga Steel,True,2.78
WO-10957,P-1009,P-1009,Customer A,25,M05,OP013,OP013,Shift A,LOT-1056,LOT-1056,2023-05-02,2023-05-02 05:13:00,2023-05-02 06:37:00,Medium,12ga Steel,False,4.93
WO-10958,P-1028,P-1028,Customer B,10,M06,OP015,OP015,Shift A,LOT-1063,LOT-1063,2023-05-02,2023-05-02 06:13:00,2023-05-02 07:17:00,Low,16ga Steel,False,3.53
WO-10959,P1013,P-1013,Customer D,15,M02,OP014,OP014,Shift B,LOT1020,LOT-1020,2023-05-02,2023-05-02 15:24:00,2023-05-02 15:41:00,Low,Stainless 304,True,2.94
WO-10960,P 1017,P-1017,Customer D,24,M01,OP011,OP011,Shift B,1083,LOT-1083,2023-05-02,2023-05-02 14:11:00,2023-05-02 15:24:00,High,Aluminum 5052,False,4.9
WO-10961,P1032,P-1032,Customer F,17,M06,OP006,OP006,,LOT-1022,LOT-1022,2023-05-02,2023-05-02 15:34:00,2023-05-02 15:37:00,Medium,Aluminum 5052,False,2.02
WO-10962,P-1010,P-1010,Customer A,12,M03,OP004,OP004,Shift A,LOT-1015,LOT-1015,2023-05-02,2023-05-02 07:26:00,2023-05-02 07:48:00,Low,Stainless 304,True,4.08
WO-10963,P1024,P-1024,Customer E,19,M01,OP003,OP003,Shift B,LOT-1027,LOT-1027,2023-05-02,2023-05-02 13:37:00,2023-05-02 14:54:00,Low,16ga Steel,False,3.13
WO-10964,P-1011,P-1011,Customer B,19,M05,OP003,OP003,Shift B,LOT-1066,LOT-1066,2023-05-03,2023-05-03 13:44:00,2023-05-03 14:12:00,High,Aluminum 5052,True,1.39
WO-10965,P1012,P-1012,Customer D,25,M04,OP017,OP017,Shift A,LOT-1004,LOT-1004,2023-05-03,2023-05-03 05:53:00,2023-05-03 06:05:00,Medium,"3/8"" Plate",False,1.39
WO-10966,P-1013,P-1013,Customer D,25,M02,OP005,OP005,Shift A,LOT-1015,LOT-1015,2023-05-03,2023-05-03 05:57:00,2023-05-03 06:21:00,Low,Stainless 304,True,2.94
WO-10967,P-1013,P-1013,Customer D,18,M02,OP014,OP014,Shift B,LOT-1050,LOT-1050,2023-05-03,2023-05-03 14:42:00,2023-05-03 14:51:00,Low,Stainless 304,True,2.94
WO-10968,P1005,P-1005,Customer C,15,M07,OP019,OP019,,,LOT-1013,2023-05-03,2023-05-03 05:26:00,2023-05-03 06:03:00,Low,16ga Steel,False,3.09
WO-10969,P-1016,P-1016,Customer G,12,M05,OP010,OP010,Shift B,LOT-1042,LOT-1042,2023-05-03,2023-05-03 13:46:00,2023-05-03 15:04:00,Low,14ga Steel,False,4.13
WO-10970,P-1019,P-1019,Customer E,13,M05,OP016,OP016,Shift B,LOT-1027,LOT-1027,2023-05-04,2023-05-04 13:55:00,2023-05-04 14:02:00,Medium,16ga Steel,True,0.85
WO-10971,P-1008,P-1008,Customer G,23,M05,OP019,OP019,Shift A,LOT-1098,LOT-1098,2023-05-04,2023-05-04 04:46:00,2023-05-04 06:15:00,Low,"3/8"" Plate",False,1.97
WO-10972,P1002,P-1002,Customer E,9,M01,OP003,OP003,Shift B,L-1062,LOT-1062,2023-05-04,2023-05-04 14:51:00,2023-05-04 14:56:00,Medium,Aluminum 5052,False,4.78
WO-10973,P-1006,P-1006,Customer B,12,M02,OP018,OP018,,LOT-1077,LOT-1077,2023-05-04,2023-05-04 07:23:00,2023-05-04 07:30:00,Medium,"1/4"" Plate",False,2.57
WO-10974,P-1001,P-1001,Customer A,17,M07,OP019,OP019,Shift A,LOT-1065,LOT-1065,2023-05-04,2023-05-04 05:06:00,2023-05-04 06:35:00,Medium,16ga Steel,True,1.02
WO-10975,P1008,P-1008,Customer G,16,M05,OP011,OP011,Shift B,,LOT-1046,2023-05-04,2023-05-04 14:14:00,2023-05-04 14:57:00,Low,"3/8"" Plate",False,1.97
WO-10976,P1027,P-1027,Customer F,22,M07,OP009,OP009,Shift A,LOT-1007,LOT-1007,2023-05-04,2023-05-04 06:25:00,2023-05-04 06:26:00,Medium,Stainless 304,False,3.84
WO-10977,P-1015,P-1015,Customer D,24,M07,OP004,OP004,Shift A,LOT-1008,LOT-1008,2023-05-04,2023-05-04 06:31:00,2023-05-04 07:02:00,Medium,"3/8"" Plate",False,3.73
WO-10978,PART-1018,P-1018,Customer H,11,M07,OP020,OP020,Shift A,LOT-1029,LOT-1029,2023-05-04,2023-05-04 05:31:00,2023-05-04 06:16:00,High,16ga Steel,True,2.78
WO-10979,P1014,P-1014,Customer A,21,M04,OP008,OP008,Shift B,LOT-1012,LOT-1012,2023-05-04,2023-05-04 15:15:00,2023-05-04 15:55:00,Low,12ga Steel,False,0.62
WO-10980,P-1034,P-1034,Customer E,9,M02,OP002,OP002,Shift A,LOT-1058,LOT-1058,2023-05-04,2023-05-04 06:11:00,2023-05-04 07:17:00,Medium,12ga Steel,False,2.39
WO-10981,P 1014,P-1014,Customer A,19,M04,OP014,OP014,Shift B,LOT-1078,LOT-1078,2023-05-04,2023-05-04 13:04:00,2023-05-04 14:02:00,Low,12ga Steel,False,0.62
WO-10982,P 1007,P-1007,Customer B,6,M02,OP018,OP018,Shift A,LOT-1023,LOT-1023,2023-05-04,2023-05-04 06:34:00,2023-05-04 07:52:00,Medium,16ga Steel,True,0.78
WO-10983,P-1024,P-1024,Customer E,10,M01,OP001,OP001,Shift B,LOT1079,LOT-1079,2023-05-04,2023-05-04 13:06:00,2023-05-04 14:14:00,Low,16ga Steel,False,3.13
WO-10984,p-1019,P-1019,Customer E,13,M06,OP019,OP019,Shift A,LOT-1024,LOT-1024,2023-05-05,2023-05-05 06:44:00,2023-05-05 07:59:00,Medium,16ga Steel,True,0.85
WO-10985,P-1013,P-1013,Customer D,17,M02,OP015,OP015,Shift A,1035,LOT-1035,2023-05-05,2023-05-05 05:25:00,2023-05-05 06:51:00,Low,Stainless 304,True,2.94
WO-10986,P-1018,P-1018,Customer H,12,M07,OP011,OP011,Shift B,LOT-1057,LOT-1057,2023-05-05,2023-05-05 14:23:00,2023-05-05 14:24:00,High,16ga Steel,True,2.78
WO-10987,P1017,P-1017,Customer D,6,M01,OP003,OP003,Shift B,LOT-1005,LOT-1005,2023-05-05,2023-05-05 14:35:00,2023-05-05 15:21:00,High,Aluminum 5052,False,4.9
WO-10988,P-1017,P-1017,Customer D,10,M01,Brian Ramirez,OP016,Shift B,LOT-1036,LOT-1036,2023-05-05,2023-05-05 15:51:00,2023-05-05 15:53:00,High,Aluminum 5052,False,4.9
WO-10989,P-1028,P-1028,Customer B,7,M06,Derek Zuniga,OP018,Shift A,LOT-1063,LOT-1063,2023-05-05,2023-05-05 05:08:00,2023-05-05 06:26:00,Low,16ga Steel,False,3.53
WO-10990,P-1028,P-1028,Customer B,10,M06,OP013,OP013,Shift A,LOT1013,LOT-1013,2023-05-08,2023-05-08 05:49:00,2023-05-08 07:08:00,Low,16ga Steel,False,3.53
WO-10991,P-1003,P-1003,Customer D,22,M04,OP004,OP004,Shift A,LOT-1072,LOT-1072,2023-05-08,2023-05-08 07:30:00,2023-05-08 07:37:00,Medium,"1/4"" Plate",False,4.63
WO-10992,P1016,P-1016,Customer G,24,M05,OP001,OP001,Shift B,LOT-1071,LOT-1071,2023-05-08,2023-05-08 15:21:00,2023-05-08 15:34:00,Low,14ga Steel,False,4.13
WO-10993,p-1004,P-1004,Customer D,18,M06,OP003,OP003,,LOT-1098,LOT-1098,2023-05-08,2023-05-08 14:59:00,2023-05-08 15:53:00,Medium,"3/8"" Plate",True,4.61
WO-10994,P1018,P-1018,Customer H,20,M07,OP002,OP002,Shift A,LOT-1100,LOT-1100,2023-05-08,2023-05-08 07:20:00,2023-05-08 07:57:00,High,16ga Steel,True,2.78
WO-10995,P-1001,P-1001,Customer A,21,M05,OP015,OP015,Shift A,,LOT-1001,2023-05-08,2023-05-08 06:07:00,2023-05-08 06:51:00,Medium,16ga Steel,True,1.02
WO-10996,P 1013,P-1013,Customer D,23,M05,OP016,OP016,Shift B,,LOT-1049,2023-05-08,2023-05-08 13:46:00,2023-05-08 14:59:00,Low,Stainless 304,True,2.94
WO-10997,P-1026,P-1026,Customer D,23,M06,OP019,OP019,Shift A,LOT-1006,LOT-1006,2023-05-09,2023-05-09 06:49:00,2023-05-09 07:20:00,High,14ga Steel,False,4.66
WO-10998,P-1021,P-1021,Customer C,18,M03,OP015,OP015,Shift A,LOT-1011,LOT-1011,2023-05-09,2023-05-09 05:59:00,2023-05-09 06:44:00,High,14ga Steel,False,4.75
WO-10999,P-1032,P-1032,Customer F,23,M06,OP015,OP015,Shift A,LOT-1055,LOT-1055,2023-05-09,2023-05-09 07:34:00,2023-05-09 07:50:00,Medium,Aluminum 5052,False,2.02
WO-11000,P-1034,P-1034,Customer E,15,M02,OP017,OP017,Shift A,LOT-1085,LOT-1085,2023-05-09,2023-05-09 06:58:00,2023-05-09 07:50:00,Medium,12ga Steel,False,2.39
WO-11001,P-1026,P-1026,Customer D,19,M06,OP020,OP020,,LOT1093,LOT-1093,2023-05-09,2023-05-09 06:42:00,2023-05-09 06:57:00,High,14ga Steel,False,4.66
WO-11002,PART-1026,P-1026,Customer D,18,M06,OP014,OP014,,LOT-1003,LOT-1003,2023-05-09,2023-05-09 13:47:00,2023-05-09 14:08:00,High,14ga Steel,False,4.66
WO-11003,P-1004,P-1004,Customer D,22,M06,OP019,OP019,Shift A,LOT-1034,LOT-1034,2023-05-09,2023-05-09 06:31:00,2023-05-09 07:08:00,Medium,"3/8"" Plate",True,4.61
WO-11004,P1007,P-1007,Customer B,16,M02,OP010,OP010,Shift B,LOT1001,LOT-1001,2023-05-09,2023-05-09 13:12:00,2023-05-09 14:04:00,Medium,16ga Steel,True,0.78
WO-11005,p-1028,P-1028,Customer B,21,M06,OP008,OP008,,LOT-1027,LOT-1027,2023-05-09,2023-05-09 14:46:00,2023-05-09 14:46:00,Low,16ga Steel,False,3.53
WO-11006,P-1023,P-1023,Customer F,14,M02,OP011,OP011,Shift B,1043,LOT-1043,2023-05-09,2023-05-09 15:43:00,2023-05-09 15:49:00,Medium,12ga Steel,True,2.76
WO-11007,p-1033,P-1033,Customer F,11,M04,OP008,OP008,Shift B,LOT1020,LOT-1020,2023-05-09,2023-05-09 13:27:00,2023-05-09 14:02:00,Medium,Stainless 304,True,4.52
WO-11008,P-1020,P-1020,Customer A,10,M06,OP015,OP015,Shift A,,LOT-1062,2023-05-09,2023-05-09 06:58:00,2023-05-09 07:31:00,Low,Aluminum 5052,False,3.38
WO-11009,P1006,P-1006,Customer B,6,M02,OP013,OP013,Shift A,LOT-1074,LOT-1074,2023-05-09,2023-05-09 04:52:00,2023-05-09 06:01:00,Medium,"1/4"" Plate",False,2.57
WO-11010,P-1034,P-1034,Customer E,23,M02,OP002,OP002,Shift A,LOT-1039,LOT-1039,2023-05-09,2023-05-09 06:17:00,2023-05-09 07:13:00,Medium,12ga Steel,False,2.39
WO-11011,PART-1008,P-1008,Customer G,20,M05,OP008,OP008,Shift B,LOT-1060,LOT-1060,2023-05-10,2023-05-10 14:11:00,2023-05-10 14:28:00,Low,"3/8"" Plate",False,1.97
WO-11012,P-1017,P-1017,Customer D,10,M01,OP015,OP015,Shift A,L-1062,LOT-1062,2023-05-10,2023-05-10 06:11:00,2023-05-10 06:46:00,High,Aluminum 5052,False,4.9
WO-11013,p-1029,P-1029,Customer B,25,M04,Dylan Miller,OP015,,,LOT-1077,2023-05-10,2023-05-10 05:51:00,2023-05-10 07:12:00,Low,"1/4"" Plate",True,3.64
WO-11014,P-1000,P-1000,Customer B,20,M03,OP005,OP005,Shift A,LOT-1082,LOT-1082,2023-05-10,2023-05-10 05:13:00,2023-05-10 06:16:00,Low,Stainless 304,True,2.03
WO-11015,P-1018,P-1018,Customer H,20,M07,OP009,OP009,Shift A,LOT1013,LOT-1013,2023-05-10,2023-05-10 05:34:00,2023-05-10 06:00:00,High,16ga Steel,True,2.78
WO-11016,P-1011,P-1011,Customer B,21,M05,OP017,OP017,Shift A,LOT-1022,LOT-1022,2023-05-10,2023-05-10 06:17:00,2023-05-10 06:40:00,High,Aluminum 5052,True,1.39
WO-11017,P-1019,P-1019,Customer E,8,M06,OP013,OP013,Shift A,LOT-1029,LOT-1029,2023-05-10,2023-05-10 06:58:00,2023-05-10 07:34:00,Medium,16ga Steel,True,0.85
WO-11018,P 1026,P-1026,Customer D,8,M06,OP010,OP010,Shift B,LOT-1080,LOT-1080,2023-05-10,2023-05-10 13:39:00,2023-05-10 14:29:00,High,14ga Steel,False,4.66
WO-11019,P-1008,P-1008,Customer G,11,M05,OP012,OP012,Shift B,LOT-1046,LOT-1046,2023-05-10,2023-05-10 13:26:00,2023-05-10 14:18:00,Low,"3/8"" Plate",False,1.97
WO-11020,P-1003,P-1003,Customer D,6,M04,OP008,OP008,Shift B,LOT-1002,LOT-1002,2023-05-10,2023-05-10 14:59:00,2023-05-10 15:27:00,Medium,"1/4"" Plate",False,4.63
WO-11021,P-1021,P-1021,Customer C,25,M03,OP013,OP013,Shift A,LOT-1006,LOT-1006,2023-05-10,2023-05-10 05:16:00,2023-05-10 06:34:00,High,14ga Steel,False,4.75
WO-11022,P-1021,P-1021,Customer C,15,M03,OP020,OP020,Shift A,LOT-1042,LOT-1042,2023-05-10,2023-05-10 05:41:00,2023-05-10 06:51:00,High,14ga Steel,False,4.75
WO-11023,P1004,P-1004,Customer D,14,M06,OP019,OP019,Shift A,LOT-1060,LOT-1060,2023-05-10,2023-05-10 07:08:00,2023-05-10 07:55:00,Medium,"3/8"" Plate",True,4.61
WO-11024,p-1021,P-1021,Customer C,21,M03,OP007,OP007,Shift B,LOT-1030,LOT-1030,2023-05-10,2023-05-10 13:12:00,2023-05-10 14:02:00,High,14ga Steel,False,4.75
WO-11025,P-1002,P-1002,Customer E,8,M01,OP013,OP013,Shift A,LOT-1111,LOT-1111,2023-05-11,2023-05-11 05:14:00,2023-05-11 06:02:00,Medium,Aluminum 5052,False,4.78
WO-11026,P-1025,P-1025,Customer C,22,M06,OP013,OP013,Shift A,,LOT-1088,2023-05-11,2023-05-11 06:42:00,2023-05-11 07:01:00,Medium,Stainless 304,False,4.83
WO-11027,P-1006,P-1006,Customer B,5,M02,OP007,OP007,Shift B,LOT-1014,LOT-1014,2023-05-11,2023-05-11 14:29:00,2023-05-11 15:27:00,Medium,"1/4"" Plate",False,2.57
WO-11028,P-1012,P-1012,Customer D,12,M04,OP013,OP013,Shift A,LOT-1076,LOT-1076,2023-05-11,2023-05-11 06:07:00,2023-05-11 07:18:00,Medium,"3/8"" Plate",False,1.39
WO-11029,P-1017,P-1017,Customer D,20,M01,OP008,OP008,Shift B,LOT-1094,LOT-1094,2023-05-11,2023-05-11 13:37:00,2023-05-11 14:24:00,High,Aluminum 5052,False,4.9
WO-11030,P-1034,P-1034,Customer E,16,M02,OP018,OP018,Shift A,LOT-1058,LOT-1058,2023-05-11,2023-05-11 07:36:00,2023-05-11 07:49:00,Medium,12ga Steel,False,2.39
WO-11031,PART-1019,P-1019,Customer E,20,M06,OP006,OP006,Shift B,,LOT-1100,2023-05-11,2023-05-11 14:03:00,2023-05-11 14:13:00,Medium,16ga Steel,True,0.85
WO-11032,p-1009,P-1009,Customer A,13,M05,OP016,OP016,Shift B,LOT-1054,LOT-1054,2023-05-11,2023-05-11 13:20:00,2023-05-11 14:03:00,Medium,12ga Steel,False,4.93
WO-11033,P1009,P-1009,Customer A,22,M05,OP015,OP015,Shift A,LOT-1099,LOT-1099,2023-05-11,2023-05-11 05:08:00,2023-05-11 06:17:00,Medium,12ga Steel,False,4.93
WO-11034,P-1031,P-1031,Customer B,7,M05,OP007,OP007,Shift B,LOT-1061,LOT-1061,2023-05-11,2023-05-11 14:57:00,2023-05-11 14:58:00,Medium,"1/4"" Plate",True,3.44
WO-11035,P-1010,P-1010,Customer A,21,M03,OP005,OP005,Shift A,,LOT-1049,2023-05-11,2023-05-11 06:21:00,2023-05-11 07:31:00,Low,Stainless 304,True,4.08
WO-11036,PART-1026,P-1026,Customer D,13,M06,OP001,OP001,Shift B,LOT-1042,LOT-1042,2023-05-11,2023-05-11 14:28:00,2023-05-11 15:46:00,High,14ga Steel,False,4.66
WO-11037,P1023,P-1023,Customer F,20,M02,OP005,OP005,Shift A,LOT-1069,LOT-1069,2023-05-11,2023-05-11 06:51:00,2023-05-11 07:33:00,Medium,12ga Steel,True,2.76
WO-11038,P1010,P-1010,Customer A,11,M03,OP001,OP001,Shift B,LOT1047,LOT-1047,2023-05-12,2023-05-12 13:11:00,2023-05-12 14:19:00,Low,Stainless 304,True,4.08
WO-11039,P1029,P-1029,Customer B,11,M06,OP003,OP003,Shift B,LOT-1051,LOT-1051,2023-05-12,2023-05-12 13:28:00,2023-05-12 14:22:00,Low,"1/4"" Plate",True,3.64
WO-11040,P1019,P-1019,Customer E,8,M06,OP016,OP016,Shift B,LOT1001,LOT-1001,2023-05-12,2023-05-12 13:29:00,2023-05-12 14:04:00,Medium,16ga Steel,True,0.85
WO-11041,P1011,P-1011,Customer B,24,M06,OP007,OP007,Shift B,LOT-1036,LOT-1036,2023-05-12,2023-05-12 14:51:00,2023-05-12 15:51:00,High,Aluminum 5052,True,1.39
WO-11042,P-1013,P-1013,Customer D,5,M02,OP002,OP002,Shift A,,LOT-1050,2023-05-12,2023-05-12 06:03:00,2023-05-12 06:09:00,Low,Stainless 304,True,2.94
WO-11043,P1008,P-1008,Customer G,17,M05,OP011,OP011,Shift B,LOT-1064,LOT-1064,2023-05-12,2023-05-12 12:45:00,2023-05-12 14:15:00,Low,"3/8"" Plate",False,1.97
WO-11044,PART-1030,P-1030,Customer G,13,M01,OP008,OP008,Shift B,,LOT-1097,2023-05-12,2023-05-12 13:15:00,2023-05-12 14:10:00,Medium,12ga Steel,True,2.15
WO-11045,P-1028,P-1028,Customer B,5,M06,OP008,OP008,Shift B,LOT1079,LOT-1079,2023-05-12,2023-05-12 14:42:00,2023-05-12 15:41:00,Low,16ga Steel,False,3.53
WO-11046,P-1027,P-1027,Customer F,5,M07,OP020,OP020,Shift A,LOT-1049,LOT-1049,2023-05-15,2023-05-15 05:38:00,2023-05-15 06:24:00,Medium,Stainless 304,False,3.84
WO-11047,PART-1033,P-1033,Customer F,24,M04,OP002,OP002,Shift A,LOT-1049,LOT-1049,2023-05-15,2023-05-15 06:10:00,2023-05-15 07:32:00,Medium,Stainless 304,True,4.52
WO-11048,P1017,P-1017,Customer D,23,M01,Monica Herrera,OP011,Shift B,LOT-1111,LOT-1111,2023-05-15,2023-05-15 14:17:00,2023-05-15 15:17:00,High,Aluminum 5052,False,4.9
WO-11049,P-1029,P-1029,Customer B,24,M04,OP006,OP006,Shift B,LOT-1074,LOT-1074,2023-05-15,2023-05-15 13:43:00,2023-05-15 14:02:00,Low,"1/4"" Plate",True,3.64
WO-11050,P-1011,P-1011,Customer B,22,M05,OP004,OP004,Shift A,,LOT-1062,2023-05-15,2023-05-15 05:56:00,2023-05-15 06:20:00,High,Aluminum 5052,True,1.39
WO-11051,P-1001,P-1001,Customer A,17,M07,OP010,OP010,Shift B,LOT-1023,LOT-1023,2023-05-15,2023-05-15 14:08:00,2023-05-15 15:33:00,Medium,16ga Steel,True,1.02
WO-11052,P-1003,P-1003,Customer D,6,M04,OP009,OP009,Shift A,LOT-1051,LOT-1051,2023-05-15,2023-05-15 06:40:00,2023-05-15 07:05:00,Medium,"1/4"" Plate",False,4.63
WO-11053,P-1032,P-1032,Customer F,16,M06,OP006,OP006,Shift B,LOT-1022,LOT-1022,2023-05-15,2023-05-15 13:20:00,2023-05-15 14:19:00,Medium,Aluminum 5052,False,2.02
WO-11054,P-1005,P-1005,Customer C,25,M07,OP003,OP003,Shift B,,LOT-1079,2023-05-15,2023-05-15 13:50:00,2023-05-15 14:11:00,Low,16ga Steel,False,3.09
WO-11055,P1000,P-1000,Customer B,11,M03,OP015,OP015,Shift A,LOT-1115,LOT-1115,2023-05-15,2023-05-15 07:37:00,2023-05-15 07:53:00,Low,Stainless 304,True,2.03
WO-11056,P-1019,P-1019,Customer E,11,M06,OP017,OP017,Shift A,,LOT-1063,2023-05-15,2023-05-15 07:01:00,2023-05-15 07:26:00,Medium,16ga Steel,True,0.85
WO-11057,P1018,P-1018,Customer H,19,M07,OP012,OP012,Shift B,LOT-1057,LOT-1057,2023-05-16,2023-05-16 14:22:00,2023-05-16 15:49:00,High,16ga Steel,True,2.78
WO-11058,P1010,P-1010,Customer A,14,M03,OP020,OP020,Shift A,LOT-1050,LOT-1050,2023-05-16,2023-05-16 05:53:00,2023-05-16 07:22:00,Low,Stainless 304,True,4.08
WO-11059,P-1032,P-1032,Customer F,8,M06,OP003,OP003,Shift B,LOT-1094,LOT-1094,2023-05-16,2023-05-16 13:09:00,2023-05-16 14:29:00,Medium,Aluminum 5052,False,2.02
WO-11060,P1011,P-1011,Customer B,25,M05,OP006,OP006,Shift B,LOT-1055,LOT-1055,2023-05-16,2023-05-16 14:19:00,2023-05-16 14:20:00,High,Aluminum 5052,True,1.39
WO-11061,P-1010,P-1010,Customer A,22,M03,OP012,OP012,Shift B,,LOT-1035,2023-05-16,2023-05-16 15:17:00,2023-05-16 15:19:00,Low,Stainless 304,True,4.08
WO-11062,p-1028,P-1028,Customer B,13,M06,OP016,OP016,Shift B,LOT1079,LOT-1079,2023-05-16,2023-05-16 14:14:00,2023-05-16 15:30:00,Low,16ga Steel,False,3.53
WO-11063,PART-1021,P-1021,Customer C,21,M03,OP011,OP011,Shift B,LOT-1003,LOT-1003,2023-05-16,2023-05-16 13:54:00,2023-05-16 14:48:00,High,14ga Steel,False,4.75
WO-11064,P1017,P-1017,Customer D,21,M01,Brian Ramirez,OP016,Shift B,LOT-1017,LOT-1017,2023-05-16,2023-05-16 14:44:00,2023-05-16 15:56:00,High,Aluminum 5052,False,4.9
WO-11065,P-1008,P-1008,Customer G,17,M05,OP001,OP001,Shift B,LOT-1034,LOT-1034,2023-05-17,2023-05-17 14:51:00,2023-05-17 14:51:00,Low,"3/8"" Plate",False,1.97
WO-11066,P-1009,P-1009,Customer A,7,M05,OP005,OP005,Shift A,,LOT-1019,2023-05-17,2023-05-17 06:35:00,2023-05-17 06:54:00,Medium,12ga Steel,False,4.93
WO-11067,P-1023,P-1023,Customer F,20,M02,OP018,OP018,Shift A,LOT-1069,LOT-1069,2023-05-17,2023-05-17 06:45:00,2023-05-17 07:44:00,Medium,12ga Steel,True,2.76
WO-11068,p-1015,P-1015,Customer D,14,M07,OP017,OP017,Shift A,LOT1010,LOT-1010,2023-05-17,2023-05-17 05:31:00,2023-05-17 06:25:00,Medium,"3/8"" Plate",False,3.73
WO-11069,PART-1025,P-1025,Customer C,10,M06,OP015,OP015,Shift A,LOT-1082,LOT-1082,2023-05-17,2023-05-17 05:27:00,2023-05-17 06:14:00,Medium,Stainless 304,False,4.83
WO-11070,P-1023,P-1023,Customer F,20,M02,OP014,OP014,Shift B,LOT-1069,LOT-1069,2023-05-17,2023-05-17 14:14:00,2023-05-17 14:41:00,Medium,12ga Steel,True,2.76
WO-11071,P-1019,P-1019,Customer E,20,M06,OP003,OP003,,LOT-1024,LOT-1024,2023-05-17,2023-05-17 14:26:00,2023-05-17 15:19:00,Medium,16ga Steel,True,0.85
WO-11072,P1011,P-1011,Customer B,8,M05,OP017,OP017,Shift A,LOT-1094,LOT-1094,2023-05-17,2023-05-17 05:31:00,2023-05-17 06:22:00,High,Aluminum 5052,True,1.39
WO-11073,P 1010,P-1010,Customer A,17,M03,OP006,OP006,Shift B,LOT-1053,LOT-1053,2023-05-18,2023-05-18 15:35:00,2023-05-18 15:41:00,Low,Stainless 304,True,4.08
WO-11074,P-1019,P-1019,Customer E,20,M06,OP008,OP008,Shift B,LOT-1018,LOT-1018,2023-05-18,2023-05-18 14:24:00,2023-05-18 15:32:00,Medium,16ga Steel,True,0.85
WO-11075,P-1023,P-1023,Customer F,23,M02,OP005,OP005,Shift A,LOT-1096,LOT-1096,2023-05-18,2023-05-18 05:04:00,2023-05-18 06:09:00,Medium,12ga Steel,True,2.76
WO-11076,P-1029,P-1029,Customer B,24,M04,Allison Hill,OP001,Shift B,LOT-1114,LOT-1114,2023-05-18,2023-05-18 14:51:00,2023-05-18 15:23:00,Low,"1/4"" Plate",True,3.64
WO-11077,P-1027,P-1027,Customer F,18,M07,OP008,OP008,,,LOT-1007,2023-05-18,2023-05-18 14:30:00,2023-05-18 15:11:00,Medium,Stainless 304,False,3.84
WO-11078,P-1019,P-1019,Customer E,9,M05,OP020,OP020,Shift A,LOT-1065,LOT-1065,2023-05-18,2023-05-18 04:44:00,2023-05-18 06:05:00,Medium,16ga Steel,True,0.85
WO-11079,p-1027,P-1027,Customer F,21,M07,OP010,OP010,Shift B,LOT-1015,LOT-1015,2023-05-19,2023-05-19 14:53:00,2023-05-19 14:58:00,Medium,Stainless 304,False,3.84
WO-11080,P-1004,P-1004,Customer D,10,M05,OP010,OP010,Shift B,,LOT-1092,2023-05-19,2023-05-19 14:55:00,2023-05-19 15:27:00,Medium,"3/8"" Plate",True,4.61
WO-11081,P-1005,P-1005,Customer C,12,M07,OP003,OP003,Shift B,LOT1079,LOT-1079,2023-05-19,2023-05-19 15:33:00,2023-05-19 15:39:00,Low,16ga Steel,False,3.09
WO-11082,P-1023,P-1023,Customer F,6,M02,OP007,OP007,Shift B,LOT-1078,LOT-1078,2023-05-19,2023-05-19 13:54:00,2023-05-19 14:17:00,Medium,12ga Steel,True,2.76
WO-11083,P-1018,P-1018,Customer H,24,M07,Allison Hill,OP001,Shift B,LOT-1100,LOT-1100,2023-05-19,2023-05-19 12:56:00,2023-05-19 14:17:00,High,16ga Steel,True,2.78
WO-11084,P1020,P-1020,Customer A,24,M06,OP009,OP009,Shift A,LOT-1087,LOT-1087,2023-05-19,2023-05-19 04:49:00,2023-05-19 06:04:00,Low,Aluminum 5052,False,3.38
WO-11085,P-1026,P-1026,Customer D,16,M06,OP014,OP014,Shift B,LOT-1006,LOT-1006,2023-05-19,2023-05-19 14:02:00,2023-05-19 14:21:00,High,14ga Steel,False,4.66
