scrap_id,work_order_id,inspection_id,scrap_date,machine_id,operator_id,shift_code,material_type,lot_id,defect_code_clean,quantity_scrapped,quantity_reworked,scrap_reason_raw,scrap_reason_clean,material_cost_per_unit,labor_cost_per_unit,total_scrap_cost
SCRAP-1234,WO-11341,INSP-1441,2023-06-22 11:55:44.628910271,M07,OP009,Shift A,16ga Steel,LOT-1018,Dimensional,13,7,First Article Fail,SETUP_ERROR,2.16,34.21,472.81
SCRAP-1235,WO-11342,INSP-1442,2023-06-22 20:37:48.468339047,M04,OP006,,"1/4"" Plate",LOT-1090,Bend Angle,7,3,SETUP_ERROR,SETUP_ERROR,11.18,18.23,205.87
SCRAP-1236,WO-11342,INSP-1443,2023-06-22 21:18:48.468339047,M04,OP006,,"1/4"" Plate",LOT-1090,Bend Angle,5,5,Setup Error,SETUP_ERROR,10.19,16.99,135.9
SCRAP-1237,WO-11343,INSP-1444,2023-06-22 18:15:17.928528722,M05,OP012,Shift B,14ga Steel,LOT-1042,Weld Defect,7,6,Machine,MACHINE_ISSUE,1.19,31.39,228.06
SCRAP-1238,WO-11344,INSP-1445,2023-06-22 07:31:27.158811189,M05,OP018,,"1/4"" Plate",LOT-1073,Porosity,5,1,operator error,OPERATOR_ERROR,13.36,37.1,252.3
SCRAP-1239,WO-11345,INSP-1446,2023-06-23 19:36:23.757534723,M02,OP006,Shift B,"1/4"" Plate",LOT-1045,Surface Scratch,18,3,Mach Issue,MACHINE_ISSUE,13.76,27.29,738.9
SCRAP-1240,WO-11346,INSP-1447,2023-06-23 19:49:42.776914788,M02,OP016,Shift B,16ga Steel,LOT-1137,Burr,25,9,machine issue,MACHINE_ISSUE,11.59,5.08,416.75
SCRAP-1241,WO-11347,INSP-1448,2023-06-23 11:23:15.212394469,M03,OP005,Shift A,Stainless 304,LOT-1050,Burr,15,9,set up error,SETUP_ERROR,4.5,6.8,169.5
SCRAP-1242,WO-11348,INSP-1449,2023-06-23 11:28:19.268698992,M07,OP004,Shift A,16ga Steel,LOT-1023,Burr,15,18,Machine,MACHINE_ISSUE,3.12,36.64,596.4
SCRAP-1243,WO-11349,INSP-1450,2023-06-23 11:55:15.695112596,M04,OP005,Shift A,"1/4"" Plate",LOT-1014,Surface Scratch,5,9,human error,OPERATOR_ERROR,16.52,45.47,309.95
SCRAP-1244,WO-11350,INSP-1451,2023-06-23 10:43:19.103971467,M02,OP004,Shift A,Stainless 304,LOT-1140,Surface Scratch,17,10,MATERIAL_DEFECT,MATERIAL_DEFECT,0.64,26.06,453.9
SCRAP-1245,WO-11352,INSP-1453,2023-06-23 16:25:49.074342765,M02,OP006,Shift B,Stainless 304,LOT-1047,Surface Scratch,2,4,Incoming Defect,MATERIAL_DEFECT,2.58,35.73,76.62
SCRAP-1246,WO-11353,INSP-1454,2023-06-23 20:10:25.118471037,M06,OP007,Shift B,Stainless 304,LOT-1050,Porosity,0,1,Machine,MACHINE_ISSUE,2.31,23.42,0.0
SCRAP-1247,WO-11354,INSP-1455,2023-06-23 09:25:49.293751225,M07,OP018,Shift A,"3/8"" Plate",LOT-1060,Dimensional,13,1,Machine Issue,MACHINE_ISSUE,16.97,36.91,700.44
SCRAP-1248,WO-11355,INSP-1456,2023-06-26 17:31:32.829222866,M07,OP010,Shift B,Stainless 304,LOT-1015,Dimensional,7,1,Setup,SETUP_ERROR,19.07,22.63,291.9
SCRAP-1249,WO-11356,INSP-1457,2023-06-26 07:57:04.675683151,M04,OP002,Shift A,Stainless 304,LOT-1101,Dimensional,1,1,setup err,SETUP_ERROR,6.58,8.49,15.07
SCRAP-1250,WO-11356,INSP-1458,2023-06-26 08:12:04.675683151,M04,OP002,Shift A,Stainless 304,LOT-1101,Dimensional,1,1,Setup,SETUP_ERROR,17.15,30.86,48.01
SCRAP-1251,WO-11357,INSP-1459,2023-06-26 19:00:07.625680211,M04,OP003,Shift B,"1/4"" Plate",LOT-1077,Bend Angle,11,3,First Article Fail,SETUP_ERROR,5.36,25.25,336.71
SCRAP-1252,WO-11358,INSP-1460,2023-06-26 17:29:11.828337145,M04,OP008,Shift B,12ga Steel,LOT-1085,Bend Angle,20,2,setup err,SETUP_ERROR,16.86,8.61,509.4
SCRAP-1253,WO-11358,INSP-1461,2023-06-26 17:40:11.828337145,M04,OP008,Shift B,12ga Steel,LOT-1085,Bend Angle,21,1,OPERATOR_ERROR,OPERATOR_ERROR,7.65,14.83,472.08
SCRAP-1254,WO-11359,INSP-1462,2023-06-26 18:22:26.417963996,M07,OP011,Shift B,16ga Steel,LOT-1063,Burr,4,3,Operator,OPERATOR_ERROR,4.37,43.34,190.84
SCRAP-1255,WO-11360,INSP-1463,2023-06-26 08:13:00.873259434,M05,OP018,Shift A,Aluminum 5052,LOT-1017,Weld Defect,8,5,human error,OPERATOR_ERROR,23.47,6.25,237.76
SCRAP-1256,WO-11361,INSP-1464,2023-06-26 07:30:52.445344103,M06,OP019,Shift A,Aluminum 5052,LOT-1138,Weld Defect,2,2,Incoming Defect,MATERIAL_DEFECT,4.08,24.07,56.3
SCRAP-1257,WO-11362,INSP-1465,2023-06-27 18:27:55.339705974,M02,OP012,,12ga Steel,LOT-1041,Dimensional,14,3,Operator,OPERATOR_ERROR,5.56,6.21,164.78
SCRAP-1258,WO-11363,INSP-1466,2023-06-27 09:47:40.760076041,M05,OP013,Shift A,"3/8"" Plate",LOT-1109,Porosity,12,9,First Article Fail,SETUP_ERROR,15.45,27.64,517.08
SCRAP-1259,WO-11364,INSP-1467,2023-06-27 17:58:00.025294129,M04,OP016,Shift B,Stainless 304,LOT-1053,Bend Angle,6,3,Setup,SETUP_ERROR,5.64,41.62,283.56
SCRAP-1260,WO-11365,INSP-1468,2023-06-27 10:23:31.423774051,M05,OP009,Shift A,"3/8"" Plate",LOT-1025,Weld Defect,10,2,Operator Error,OPERATOR_ERROR,1.97,12.26,142.3
SCRAP-1261,WO-11367,INSP-1470,2023-06-27 19:57:52.866373416,M05,OP007,Shift B,16ga Steel,LOT-1024,Porosity,16,14,MACHINE_ISSUE,MACHINE_ISSUE,2.29,25.45,443.84
SCRAP-1262,WO-11368,INSP-1471,2023-06-27 12:55:59.348109043,M07,OP004,Shift A,"3/8"" Plate",LOT-1060,Dimensional,15,5,Operator Error,OPERATOR_ERROR,5.92,57.59,952.65
SCRAP-1263,WO-11369,INSP-1472,2023-06-27 20:15:08.027681199,M07,OP014,Shift B,16ga Steel,LOT-1149,Dimensional,5,1,First Article Fail,SETUP_ERROR,7.63,58.53,330.8
SCRAP-1264,WO-11370,INSP-1473,2023-06-27 08:36:44.519631127,M06,OP004,Shift A,Stainless 304,LOT-1047,Surface Scratch,5,7,,UNKNOWN,9.19,13.87,115.3
SCRAP-1265,WO-11371,INSP-1474,2023-06-27 16:28:08.280227305,M03,OP008,Shift B,Stainless 304,LOT-1035,Dimensional,20,22,First Article Fail,SETUP_ERROR,7.94,25.33,665.4
SCRAP-1266,WO-11372,INSP-1475,2023-06-27 12:54:35.724087881,M01,OP005,Shift A,Aluminum 5052,LOT-1107,Surface Scratch,5,5,op err,OPERATOR_ERROR,7.57,23.91,157.4
SCRAP-1267,WO-11374,INSP-1477,2023-06-27 08:39:51.957321146,M06,OP017,Shift A,14ga Steel,LOT-1121,Porosity,1,3,See Notes,UNKNOWN,13.59,11.68,25.27
SCRAP-1268,WO-11375,INSP-1478,2023-06-27 08:33:09.757355471,M01,OP009,Shift A,12ga Steel,LOT-1054,Incorrect Material,5,7,Incoming Defect,MATERIAL_DEFECT,5.69,56.03,308.6
SCRAP-1269,WO-11376,INSP-1479,2023-06-27 18:35:12.370386877,M02,OP008,Shift B,12ga Steel,LOT-1043,Burr,7,6,Mach Issue,MACHINE_ISSUE,9.45,40.6,350.35
SCRAP-1270,WO-11377,INSP-1480,2023-06-28 20:57:05.127047612,M04,OP016,Shift B,Stainless 304,LOT-1102,Dimensional,19,6,See Notes,UNKNOWN,18.15,59.67,1478.58
SCRAP-1271,WO-11379,INSP-1482,2023-06-28 19:49:26.194638603,M07,OP006,Shift B,"3/8"" Plate",LOT-1046,Bend Angle,6,12,Machine,MACHINE_ISSUE,1.95,31.34,199.74
SCRAP-1272,WO-11380,INSP-1483,2023-06-28 10:30:33.942941882,M07,OP005,,16ga Steel,LOT-1079,Burr,39,5,machine issue,MACHINE_ISSUE,7.09,27.09,1333.02
SCRAP-1273,WO-11381,INSP-1484,2023-06-28 09:01:50.883210046,M07,OP017,Shift A,Stainless 304,LOT-1125,Burr,6,7,equipment failure,MACHINE_ISSUE,5.34,38.45,262.74
SCRAP-1274,WO-11383,INSP-1486,2023-06-28 08:24:10.941824707,M01,OP004,Shift A,16ga Steel,LOT-1119,Surface Scratch,5,10,bad material,MATERIAL_DEFECT,17.97,20.29,191.3
SCRAP-1275,WO-11384,INSP-1487,2023-06-28 11:09:54.374797288,M05,OP002,Shift A,12ga Steel,LOT-1091,Weld Defect,19,1,machine issue,MACHINE_ISSUE,6.21,57.67,1213.72
SCRAP-1276,WO-11385,INSP-1488,2023-06-28 08:59:00.717513763,M03,OP002,Shift A,Stainless 304,LOT-1115,Surface Scratch,4,1,Incoming Defect,MATERIAL_DEFECT,8.19,38.28,185.88
SCRAP-1277,WO-11386,INSP-1489,2023-06-28 12:53:16.757227471,M03,OP005,Shift A,Stainless 304,LOT-1015,Dimensional,14,10,Mach Issue,MACHINE_ISSUE,4.95,51.96,796.74
SCRAP-1278,WO-11387,INSP-1490,2023-06-28 09:37:55.869632759,M07,OP004,Shift A,16ga Steel,LOT-1152,Burr,17,11,op err,OPERATOR_ERROR,2.23,21.94,410.89
SCRAP-1279,WO-11388,INSP-1491,2023-06-28 10:37:24.160891517,M03,OP018,Shift A,14ga Steel,LOT-1052,Bend Angle,62,1,Operator,OPERATOR_ERROR,7.25,29.43,2274.16
SCRAP-1280,WO-11389,INSP-1492,2023-06-28 15:13:28.766223595,M06,OP007,Shift B,16ga Steel,LOT-1149,Weld Defect,7,1,human error,OPERATOR_ERROR,5.0,45.04,350.28
SCRAP-1281,WO-11390,INSP-1493,2023-06-28 12:54:40.230588294,M05,OP004,Shift A,"3/8"" Plate",LOT-1033,Porosity,7,11,Machine Issue,MACHINE_ISSUE,2.72,37.29,280.07
SCRAP-1282,WO-11392,INSP-1495,2023-06-29 18:28:44.201180871,M05,OP012,Shift B,Aluminum 5052,LOT-1087,Porosity,10,9,op err,OPERATOR_ERROR,20.42,33.89,543.1
SCRAP-1283,WO-11393,INSP-1496,2023-06-29 17:03:29.046819046,M07,OP016,Shift B,Stainless 304,LOT-1049,Burr,11,1,setup err,SETUP_ERROR,3.03,27.52,336.05
SCRAP-1284,WO-11394,INSP-1497,2023-06-29 10:16:33.069821449,M05,OP005,Shift A,12ga Steel,LOT-1095,Weld Defect,2,1,Operator Error,OPERATOR_ERROR,3.87,36.24,80.22
SCRAP-1285,WO-11395,INSP-1498,2023-06-29 18:51:26.294806,M02,OP016,Shift B,12ga Steel,LOT-1096,Dimensional,6,12,Operator,OPERATOR_ERROR,4.13,35.46,237.54
SCRAP-1286,WO-11396,INSP-1499,2023-06-29 16:50:17.872522858,M01,OP014,Shift B,Aluminum 5052,LOT-1087,Burr,25,6,Machine Issue,MACHINE_ISSUE,12.61,32.18,1119.75
SCRAP-1287,WO-11398,INSP-1501,2023-06-29 17:21:59.266901449,M04,OP016,Shift B,12ga Steel,LOT-1134,Burr,27,1,Operator,OPERATOR_ERROR,1.2,19.45,557.55
SCRAP-1288,WO-11399,INSP-1502,2023-06-29 08:57:23.285159602,M05,OP019,,14ga Steel,LOT-1030,Weld Defect,15,13,Machine Issue,MACHINE_ISSUE,1.29,41.63,643.8
SCRAP-1289,WO-11400,INSP-1503,2023-06-29 20:07:00.016461230,M01,OP001,Shift B,Aluminum 5052,LOT-1022,Surface Scratch,0,1,Mat Defect,MATERIAL_DEFECT,4.43,18.46,0.0
SCRAP-1290,WO-11401,INSP-1504,2023-06-29 18:21:55.379123129,M02,OP003,,Stainless 304,LOT-1049,Surface Scratch,5,4,material defect,MATERIAL_DEFECT,20.24,37.94,290.9
SCRAP-1291,WO-11402,INSP-1505,2023-06-29 16:32:23.013856489,M07,OP007,Shift B,16ga Steel,LOT-1029,Burr,13,7,Machine,MACHINE_ISSUE,21.02,39.54,787.28
SCRAP-1292,WO-11403,INSP-1506,2023-06-29 17:39:13.056540625,M05,OP006,Shift B,14ga Steel,LOT-1145,Weld Defect,9,17,Mach Issue,MACHINE_ISSUE,4.8,45.31,450.99
SCRAP-1293,WO-11404,INSP-1507,2023-06-30 10:22:41.149049168,M06,OP005,Shift A,"3/8"" Plate",LOT-1067,Weld Defect,22,2,Operator Error,OPERATOR_ERROR,2.53,22.58,552.42
SCRAP-1294,WO-11405,INSP-1508,2023-06-30 08:38:19.597615412,M05,OP018,Shift A,Aluminum 5052,LOT-1129,Porosity,29,9,Op Error,OPERATOR_ERROR,1.93,24.86,776.91
SCRAP-1295,WO-11406,INSP-1509,2023-06-30 09:11:07.610799375,M03,OP015,Shift A,Stainless 304,LOT-1139,Bend Angle,10,16,Operator Error,OPERATOR_ERROR,5.92,40.14,460.6
SCRAP-1296,WO-11407,INSP-1510,2023-06-30 07:34:38.843025036,M06,OP005,Shift A,"3/8"" Plate",LOT-1064,Weld Defect,17,4,equipment failure,MACHINE_ISSUE,2.1,10.2,209.1
SCRAP-1297,WO-11408,INSP-1511,2023-06-30 16:19:43.248313345,M03,OP011,Shift B,14ga Steel,LOT-1059,Dimensional,84,13,Mach Issue,MACHINE_ISSUE,6.15,51.47,4840.08
SCRAP-1298,WO-11412,INSP-1515,2023-06-30 09:25:13.469386369,M06,OP013,Shift A,Aluminum 5052,LOT-1083,Weld Defect,26,10,Machine Issue,MACHINE_ISSUE,11.77,10.27,573.04
SCRAP-1299,WO-11412,INSP-1516,2023-06-30 09:40:13.469386369,M06,OP013,Shift A,Aluminum 5052,LOT-1083,Weld Defect,23,13,Op Error,OPERATOR_ERROR,9.11,25.52,796.49
SCRAP-1300,WO-11413,INSP-1517,2023-06-30 18:00:18.537514932,M05,OP006,Shift B,14ga Steel,LOT-1059,Dimensional,10,5,N/A,UNKNOWN,3.69,16.98,206.7
SCRAP-1301,WO-11414,INSP-1518,2023-06-30 11:12:55.722921782,M06,OP002,Shift A,14ga Steel,LOT-1011,Dimensional,31,2,Setup,SETUP_ERROR,7.64,42.93,1567.67
SCRAP-1302,WO-11414,INSP-1519,2023-06-30 11:47:55.722921782,M06,OP002,Shift A,14ga Steel,LOT-1011,Dimensional,20,13,SETUP_ERROR,SETUP_ERROR,9.39,49.14,1170.6
SCRAP-1303,WO-11415,INSP-1520,2023-06-30 09:09:09.140409901,M02,OP004,Shift A,12ga Steel,LOT-1069,Surface Scratch,9,7,Incoming Defect,MATERIAL_DEFECT,1.79,5.96,69.75
SCRAP-1304,WO-11416,INSP-1521,2023-06-30 19:47:02.283780148,M04,OP008,Shift B,"1/4"" Plate",LOT-1002,Bend Angle,17,7,Mach Issue,MACHINE_ISSUE,15.71,53.93,1183.88
SCRAP-1305,WO-11417,INSP-1522,2023-06-30 18:01:11.943651915,M02,OP014,Shift B,12ga Steel,LOT-1130,Burr,3,6,Material Defect,MATERIAL_DEFECT,7.08,45.95,159.09
SCRAP-1306,WO-11418,INSP-1523,2023-07-01 09:51:46.797098385,M01,OP005,Shift A,Aluminum 5052,LOT-1111,Surface Scratch,0,2,Setup Error,SETUP_ERROR,2.94,17.46,0.0
SCRAP-1307,WO-11419,INSP-1524,2023-07-01 10:19:26.110167937,M06,OP013,Shift A,Stainless 304,LOT-1049,Surface Scratch,1,2,UNKNOWN,UNKNOWN,9.59,46.97,56.56
SCRAP-1308,WO-11419,INSP-1525,2023-07-01 10:47:26.110167937,M06,OP013,Shift A,Stainless 304,LOT-1049,Surface Scratch,1,3,Machine,MACHINE_ISSUE,16.08,7.34,23.42
SCRAP-1309,WO-11420,INSP-1526,2023-07-01 12:10:47.013369580,M02,OP018,Shift A,"1/4"" Plate",LOT-1077,Surface Scratch,13,13,MATERIAL_DEFECT,MATERIAL_DEFECT,1.3,11.54,166.92
SCRAP-1310,WO-11421,INSP-1527,2023-07-01 09:37:32.844464109,M06,OP019,Shift A,14ga Steel,LOT-1124,Weld Defect,0,2,op err,OPERATOR_ERROR,0.76,10.31,0.0
SCRAP-1311,WO-11422,INSP-1528,2023-07-01 10:12:08.205961315,M01,OP019,Shift A,16ga Steel,LOT-1013,Incorrect Material,5,4,MATERIAL_DEFECT,MATERIAL_DEFECT,10.95,15.16,130.55
SCRAP-1312,WO-11423,INSP-1529,2023-07-01 19:08:30.019197497,M06,OP016,Shift B,14ga Steel,LOT-1112,Surface Scratch,9,4,Mat Defect,MATERIAL_DEFECT,10.63,20.26,278.01
SCRAP-1313,WO-11424,INSP-1530,2023-07-01 10:18:11.288202536,M05,OP009,Shift A,Aluminum 5052,LOT-1107,Weld Defect,7,7,op err,OPERATOR_ERROR,11.19,45.07,393.82
SCRAP-1314,WO-11427,INSP-1534,2023-07-01 18:40:09.625260809,M01,OP007,Shift B,Aluminum 5052,LOT-1022,Surface Scratch,18,8,human error,OPERATOR_ERROR,5.2,46.98,939.24
SCRAP-1315,WO-11428,INSP-1535,2023-07-01 19:28:57.497884374,M07,OP012,,"3/8"" Plate",LOT-1067,Burr,7,4,Incoming Defect,MATERIAL_DEFECT,7.03,54.59,431.34
SCRAP-1316,WO-11428,INSP-1536,2023-07-01 20:08:57.497884374,M07,OP012,,"3/8"" Plate",LOT-1067,Burr,8,3,Op Error,OPERATOR_ERROR,5.66,32.73,307.12
SCRAP-1317,WO-11430,INSP-1538,2023-07-03 20:26:01.233902713,M06,OP010,Shift B,"3/8"" Plate",LOT-1034,Porosity,5,8,Mat Defect,MATERIAL_DEFECT,1.2,42.04,216.2
SCRAP-1318,WO-11431,INSP-1539,2023-07-03 19:52:06.065487970,M04,OP006,Shift B,12ga Steel,LOT-1113,Burr,23,16,,UNKNOWN,8.68,33.28,965.08
SCRAP-1319,WO-11432,INSP-1540,2023-07-03 08:58:02.134913354,M05,OP013,Shift A,12ga Steel,LOT-1056,Weld Defect,10,2,human error,OPERATOR_ERROR,3.1,12.48,155.8
SCRAP-1320,WO-11432,INSP-1541,2023-07-03 09:19:02.134913354,M05,OP013,Shift A,12ga Steel,LOT-1056,Weld Defect,8,4,operator error,OPERATOR_ERROR,13.84,9.52,186.88
SCRAP-1321,WO-11433,INSP-1542,2023-07-03 12:58:16.075020662,M07,OP020,Shift A,16ga Steel,LOT-1131,Bend Angle,53,1,machine issue,MACHINE_ISSUE,6.71,22.16,1530.11
SCRAP-1322,WO-11434,INSP-1543,2023-07-03 13:17:50.953144036,M04,OP018,Shift A,Stainless 304,LOT-1050,Bend Angle,8,6,MATERIAL_DEFECT,MATERIAL_DEFECT,5.34,59.17,516.08
SCRAP-1323,WO-11434,INSP-1544,2023-07-03 13:49:50.953144036,M04,OP018,Shift A,Stainless 304,LOT-1050,Bend Angle,8,6,SETUP_ERROR,SETUP_ERROR,9.79,56.65,531.52
SCRAP-1324,WO-11435,INSP-1545,2023-07-03 18:28:22.867861800,M03,OP007,Shift B,Stainless 304,LOT-1047,Dimensional,13,9,Unknown,UNKNOWN,5.96,10.78,217.62
SCRAP-1325,WO-11436,INSP-1546,2023-07-03 18:30:31.361138272,M06,OP003,Shift B,Stainless 304,LOT-1049,Dimensional,10,1,human error,OPERATOR_ERROR,9.01,43.23,522.4
SCRAP-1326,WO-11436,INSP-1547,2023-07-03 19:12:31.361138272,M06,OP003,Shift B,Stainless 304,LOT-1049,Dimensional,10,1,,UNKNOWN,20.38,8.56,289.4
SCRAP-1327,WO-11437,INSP-1548,2023-07-03 19:35:37.822933004,M02,OP012,Shift B,12ga Steel,LOT-1096,Surface Scratch,5,6,material defect,MATERIAL_DEFECT,8.39,27.24,178.15
SCRAP-1328,WO-11439,INSP-1550,2023-07-03 11:44:11.010115870,M04,OP009,Shift A,12ga Steel,LOT-1142,Dimensional,2,2,set up error,SETUP_ERROR,6.76,44.24,102.0
SCRAP-1329,WO-11440,INSP-1551,2023-07-03 09:04:43.061707921,M06,OP004,Shift A,16ga Steel,LOT-1065,Weld Defect,19,15,Machine,MACHINE_ISSUE,6.85,56.88,1210.87
SCRAP-1330,WO-11441,INSP-1552,2023-07-03 07:59:52.234998649,M07,OP018,Shift A,"3/8"" Plate",LOT-1008,Surface Scratch,15,14,machine issue,MACHINE_ISSUE,3.72,31.65,530.55
SCRAP-1331,WO-11442,INSP-1553,2023-07-04 10:05:00.687027187,M02,OP019,Shift A,"1/4"" Plate",LOT-1073,Dimensional,7,3,Operator Error,OPERATOR_ERROR,6.66,32.35,273.07
SCRAP-1332,WO-11443,INSP-1554,2023-07-04 10:38:00.905611986,M03,OP004,Shift A,Stainless 304,LOT-1048,Surface Scratch,3,2,OPERATOR_ERROR,OPERATOR_ERROR,17.06,50.67,203.19
SCRAP-1333,WO-11444,INSP-1555,2023-07-04 12:00:04.394824433,M04,OP009,Shift A,"3/8"" Plate",LOT-1109,Bend Angle,0,1,Unknown,UNKNOWN,9.76,42.36,0.0
SCRAP-1334,WO-11445,INSP-1557,2023-07-04 18:15:46.520922933,M02,OP011,,12ga Steel,LOT-1016,Dimensional,6,4,setup err,SETUP_ERROR,15.52,33.6,294.72
SCRAP-1335,WO-11446,INSP-1558,2023-07-04 09:38:16.147702883,M06,OP004,Shift A,14ga Steel,LOT-1071,Weld Defect,7,7,Op Error,OPERATOR_ERROR,8.71,31.96,284.69
SCRAP-1336,WO-11447,INSP-1559,2023-07-04 15:37:55.043718699,M01,OP012,Shift B,Aluminum 5052,LOT-1062,Burr,26,5,setup err,SETUP_ERROR,4.86,5.97,281.58
SCRAP-1337,WO-11448,INSP-1560,2023-07-04 18:50:56.714826887,M01,OP008,Shift B,Aluminum 5052,LOT-1129,Surface Scratch,18,3,setup err,SETUP_ERROR,2.99,29.76,589.5
SCRAP-1338,WO-11449,INSP-1561,2023-07-04 07:59:30.271507762,M07,OP005,Shift A,16ga Steel,LOT-1116,Surface Scratch,13,2,Mat Defect,MATERIAL_DEFECT,1.9,35.62,487.76
SCRAP-1339,WO-11450,INSP-1562,2023-07-04 08:48:20.093271869,M04,OP019,Shift A,"1/4"" Plate",LOT-1028,Dimensional,13,11,design issue,DESIGN_ISSUE,4.63,28.69,433.16
SCRAP-1340,WO-11451,INSP-1563,2023-07-04 11:30:20.870195140,M07,OP015,Shift A,"3/8"" Plate",LOT-1117,Burr,17,6,Machine,MACHINE_ISSUE,0.7,42.13,728.11
SCRAP-1341,WO-11452,INSP-1564,2023-07-04 11:45:33.010933694,M05,OP005,Shift A,"1/4"" Plate",LOT-1114,Weld Defect,2,4,MATERIAL_DEFECT,MATERIAL_DEFECT,5.29,35.92,82.42
SCRAP-1342,WO-11454,INSP-1566,2023-07-05 09:47:15.259125185,M07,OP004,Shift A,16ga Steel,LOT-1024,Dimensional,12,5,Mach Issue,MACHINE_ISSUE,4.37,58.4,753.24
SCRAP-1343,WO-11455,INSP-1567,2023-07-05 19:56:15.559895431,M06,OP001,Shift B,16ga Steel,LOT-1029,Surface Scratch,11,4,Machine Issue,MACHINE_ISSUE,7.89,8.38,178.97
SCRAP-1344,WO-11458,INSP-1570,2023-07-05 20:09:24.131908467,M03,OP007,Shift B,Stainless 304,LOT-1101,Burr,12,23,First Article Fail,SETUP_ERROR,7.95,45.81,645.12
SCRAP-1345,WO-11459,INSP-1571,2023-07-05 09:03:42.079380977,M06,OP013,Shift A,14ga Steel,LOT-1052,Weld Defect,18,14,Op Error,OPERATOR_ERROR,1.5,23.98,458.64
SCRAP-1346,WO-11460,INSP-1572,2023-07-06 10:19:02.976529300,M01,OP018,Shift A,Aluminum 5052,LOT-1154,Burr,12,11,OPERATOR_ERROR,OPERATOR_ERROR,6.1,17.9,288.0
SCRAP-1347,WO-11462,INSP-1574,2023-07-06 18:18:58.113658180,M03,OP008,Shift B,Stainless 304,LOT-1140,Surface Scratch,11,9,UNKNOWN,UNKNOWN,0.71,21.77,247.28
SCRAP-1348,WO-11463,INSP-1575,2023-07-06 08:42:39.248396982,M04,OP017,Shift A,"3/8"" Plate",LOT-1060,Dimensional,11,7,Setup,SETUP_ERROR,1.76,41.18,472.34
SCRAP-1349,WO-11464,INSP-1576,2023-07-06 16:54:45.585406151,M04,OP011,Shift B,Stainless 304,LOT-1144,Bend Angle,17,7,print error,DESIGN_ISSUE,7.74,43.28,867.34
SCRAP-1350,WO-11465,INSP-1577,2023-07-06 17:08:45.122897005,M02,OP008,Shift B,"1/4"" Plate",LOT-1002,Surface Scratch,20,3,MATERIAL_DEFECT,MATERIAL_DEFECT,8.12,36.49,892.2
SCRAP-1351,WO-11467,INSP-1579,2023-07-06 20:17:14.566419453,M07,OP011,Shift B,16ga Steel,LOT-1157,Dimensional,33,5,First Article Fail,SETUP_ERROR,2.74,32.32,1156.98
SCRAP-1352,WO-11468,INSP-1580,2023-07-06 07:56:18.036724376,M04,OP015,Shift A,12ga Steel,LOT-1143,Burr,5,3,machine issue,MACHINE_ISSUE,15.15,24.98,200.65
SCRAP-1353,WO-11469,INSP-1581,2023-07-06 09:46:27.594928471,M05,OP015,Shift A,"1/4"" Plate",LOT-1077,Surface Scratch,22,3,Machine Issue,MACHINE_ISSUE,10.76,9.14,437.8
SCRAP-1354,WO-11470,INSP-1582,2023-07-06 17:52:34.373048345,M04,OP016,,Stainless 304,LOT-1009,Burr,1,2,Machine Issue,MACHINE_ISSUE,1.02,59.79,60.81
SCRAP-1355,WO-11471,INSP-1583,2023-07-06 20:04:47.899028285,M04,OP003,Shift B,"1/4"" Plate",LOT-1150,Burr,9,4,equipment failure,MACHINE_ISSUE,12.32,44.47,511.11
SCRAP-1356,WO-11473,INSP-1585,2023-07-07 10:54:19.926814823,M01,OP018,Shift A,16ga Steel,LOT-1158,Surface Scratch,3,3,Material Defect,MATERIAL_DEFECT,1.77,49.07,152.52
SCRAP-1357,WO-11474,INSP-1586,2023-07-07 18:56:10.543351629,M02,OP011,Shift B,"1/4"" Plate",LOT-1114,Surface Scratch,8,4,Mat Defect,MATERIAL_DEFECT,1.41,50.31,413.76
SCRAP-1358,WO-11475,INSP-1587,2023-07-07 19:38:51.618272135,M05,OP008,Shift B,"1/4"" Plate",LOT-1028,Porosity,14,9,op err,OPERATOR_ERROR,12.16,16.0,394.24
SCRAP-1359,WO-11476,INSP-1588,2023-07-07 19:11:13.955949718,M02,OP006,Shift B,12ga Steel,LOT-1132,Surface Scratch,27,3,Incoming Defect,MATERIAL_DEFECT,5.08,35.12,1085.4
SCRAP-1360,WO-11477,INSP-1589,2023-07-07 20:56:58.003745121,M02,OP007,Shift B,12ga Steel,LOT-1106,Incorrect Material,2,4,Incoming Defect,MATERIAL_DEFECT,11.28,36.73,96.02
SCRAP-1361,WO-11478,INSP-1590,2023-07-07 11:27:44.861989361,M04,OP005,Shift A,"3/8"" Plate",LOT-1109,Bend Angle,6,1,design issue,DESIGN_ISSUE,7.27,40.09,284.16
SCRAP-1362,WO-11479,INSP-1591,2023-07-07 09:29:32.172791398,M06,OP013,Shift A,"3/8"" Plate",LOT-1064,Porosity,6,8,setup err,SETUP_ERROR,6.67,8.29,89.76
SCRAP-1363,WO-11480,INSP-1592,2023-07-07 09:30:01.651590135,M02,OP015,Shift A,12ga Steel,LOT-1039,Burr,1,2,operator error,OPERATOR_ERROR,2.01,42.69,44.7
SCRAP-1364,WO-11481,INSP-1593,2023-07-07 09:29:48.788924865,M07,OP009,,16ga Steel,LOT-1018,Surface Scratch,11,4,material defect,MATERIAL_DEFECT,19.92,55.11,825.33
