inspection_id,work_order_id,inspection_date,inspector_id,quantity_inspected,quantity_passed,quantity_failed,defect_code_raw,defect_code_clean,disposition,notes
INSP-1373,WO-11279,2023-06-14 11:51:16.224186271,OP016,493,467,26,scrach,Surface Scratch,Scrap,
INSP-1374,WO-11280,2023-06-14 16:48:41.731310410,OP010,75,73,2,Weld Reject,Weld Defect,Scrap,
INSP-1375,WO-11281,2023-06-14 07:46:59.877913106,OP011,58,56,2,Bur,Burr,Rework,
INSP-1376,WO-11282,2023-06-15 09:12:27.296896736,OP012,408,384,24,porosity,Porosity,Rework,
INSP-1377,WO-11283,2023-06-15 19:23:35.102603047,OP004,327,313,14,Dim,Dimensional,Rework,
INSP-1378,WO-11283,2023-06-15 19:51:35.102603047,OP004,327,313,14,Dim,Dimensional,Rework,
INSP-1379,WO-11284,2023-06-15 16:30:14.456638295,OP008,106,97,9,dim.,Dimensional,Rework,
INSP-1380,WO-11285,2023-06-15 17:07:20.242221314,OP004,226,212,14,burr,Burr,Use-As-Is,
INSP-1381,WO-11286,2023-06-15 20:47:44.559231048,OP009,85,78,7,void,Porosity,Scrap,
INSP-1382,WO-11287,2023-06-15 17:24:35.203524612,OP019,175,165,10,scrach,Surface Scratch,Rework,
INSP-1383,WO-11288,2023-06-15 19:07:59.931374520,OP012,232,222,10,burr,Burr,Scrap,Particular court east newspaper different.
INSP-1384,WO-11289,2023-06-15 18:59:50.953704071,OP010,380,357,23,weld def.,Weld Defect,Rework,Side relate real major look.
INSP-1385,WO-11290,2023-06-15 08:24:34.573018048,OP007,192,187,5,weld defect,Weld Defect,Rework,Value somebody event business quality here woman.
INSP-1386,WO-11291,2023-06-15 10:16:06.539434910,OP002,365,306,59,bend angle,Bend Angle,Scrap,
INSP-1387,WO-11292,2023-06-15 19:21:48.093538105,OP003,367,322,45,void,Porosity,Scrap,
INSP-1388,WO-11293,2023-06-15 07:53:47.630600862,OP016,208,192,16,Dim,Dimensional,Scrap,
INSP-1389,WO-11294,2023-06-15 12:39:07.437763138,OP010,112,107,5,weld def.,Weld Defect,Scrap,
INSP-1390,WO-11295,2023-06-15 19:08:06.312158514,OP007,94,90,4,bend angle,Bend Angle,Scrap,
INSP-1391,WO-11296,2023-06-15 10:42:59.974459255,OP018,396,371,25,Scratch,Surface Scratch,Scrap,
INSP-1392,WO-11297,2023-06-16 17:27:18.801567889,OP012,343,327,16,Weld,Weld Defect,Scrap,
INSP-1393,WO-11298,2023-06-16 12:29:23.444323050,OP003,392,366,26,Gas Pocket,Porosity,Scrap,
INSP-1394,WO-11299,2023-06-16 17:53:44.400664134,OP019,168,159,9,Dim,Dimensional,Scrap,
INSP-1395,WO-11300,2023-06-16 10:33:57.486648568,OP017,318,264,54,dimensional,Dimensional,Rework,West source fact explain research get.
INSP-1396,WO-11301,2023-06-16 15:45:54.192444402,OP010,165,144,21,dim.,Dimensional,Rework,
INSP-1397,WO-11301,2023-06-16 16:24:54.192444402,OP010,165,144,21,dim.,Dimensional,Rework,
INSP-1398,WO-11302,2023-06-16 08:18:18.928316574,OP005,344,326,18,dim.,Dimensional,Rework,
INSP-1399,WO-11303,2023-06-16 18:57:06.542270685,OP010,391,347,44,Dimentional,Dimensional,Use-As-Is,Pretty section degree still even no.
INSP-1400,WO-11304,2023-06-16 10:56:58.283591923,OP004,298,289,9,Void,Porosity,Scrap,Case past only drug prove.
INSP-1401,WO-11305,2023-06-16 09:30:49.817174744,OP004,248,233,15,Dim,Dimensional,Scrap,
INSP-1402,WO-11306,2023-06-19 19:22:36.851810339,OP015,363,342,21,Dimension Error,Dimensional,Rework,Difficult do beyond form line race case.
INSP-1403,WO-11307,2023-06-19 16:23:15.316194448,OP008,34,32,2,Scratch,Surface Scratch,Rework,
INSP-1404,WO-11308,2023-06-19 16:38:09.074345037,OP019,187,179,8,dimensional,Dimensional,Scrap,
INSP-1405,WO-11309,2023-06-19 17:57:16.211907220,OP005,465,441,24,Dimensional,Dimensional,Scrap,Within citizen present thing little practice sense.
INSP-1406,WO-11310,2023-06-19 15:30:12.153389534,OP020,340,309,31,Poros.,Porosity,Scrap,
INSP-1407,WO-11311,2023-06-19 11:49:13.657340595,OP006,391,370,21,Dim,Dimensional,Rework,
INSP-1408,WO-11312,2023-06-20 17:54:45.901526869,OP006,12,9,3,Wrong Mat,Incorrect Material,Scrap,
INSP-1409,WO-11313,2023-06-20 12:26:50.355181578,OP010,277,266,11,dimensional,Dimensional,Scrap,
INSP-1410,WO-11314,2023-06-20 18:23:34.637128080,OP017,89,83,6,surface scr,Surface Scratch,Rework,
INSP-1411,WO-11315,2023-06-20 10:55:47.740444236,OP013,287,272,15,Porosity,Porosity,Scrap,
INSP-1412,WO-11316,2023-06-20 07:32:40.771052620,OP016,496,470,26,burr,Burr,Rework,
INSP-1413,WO-11317,2023-06-20 08:22:53.198412567,OP006,311,292,19,Dimentional,Dimensional,Use-As-Is,
INSP-1414,WO-11318,2023-06-20 19:29:12.838718726,OP003,418,393,25,surface scratch,Surface Scratch,Rework,
INSP-1415,WO-11319,2023-06-20 17:27:42.779276252,OP013,259,235,24,Wrong Material,Incorrect Material,Use-As-Is,
INSP-1416,WO-11320,2023-06-21 09:27:07.740635852,OP007,182,168,14,Welding Issue,Weld Defect,Scrap,
INSP-1417,WO-11321,2023-06-21 18:50:10.148732608,OP004,58,57,1,Scratch,Surface Scratch,Scrap,Fly position traditional become off.
INSP-1418,WO-11321,2023-06-21 19:18:10.148732608,OP004,58,57,1,Scratch,Surface Scratch,Scrap,Fly position traditional become off.
INSP-1419,WO-11322,2023-06-21 18:22:59.523252561,OP017,344,323,21,surface scratch,Surface Scratch,Scrap,School sure also TV individual study value.
INSP-1420,WO-11323,2023-06-21 18:14:15.060120369,OP005,66,59,7,Dimension Error,Dimensional,Scrap,
INSP-1421,WO-11324,2023-06-21 16:10:05.929660651,OP010,164,157,7,Bend Angle,Bend Angle,Scrap,
INSP-1422,WO-11325,2023-06-21 08:08:29.143842350,OP009,494,474,20,Weld,Weld Defect,Rework,Young however many.
INSP-1423,WO-11326,2023-06-21 17:00:11.389390063,OP017,224,207,17,scrach,Surface Scratch,Rework,
INSP-1424,WO-11326,2023-06-21 17:09:11.389390063,OP017,224,207,17,scrach,Surface Scratch,Rework,
INSP-1425,WO-11327,2023-06-21 20:55:55.929659764,OP002,480,447,33,bend angle,Bend Angle,Scrap,Theory across nothing blue work.
INSP-1426,WO-11328,2023-06-21 09:30:08.579585424,OP011,44,41,3,Weld Reject,Weld Defect,Rework,
INSP-1427,WO-11329,2023-06-21 20:02:57.561064768,OP002,15,14,1,weld defect,Weld Defect,Use-As-Is,
INSP-1428,WO-11330,2023-06-21 07:41:45.614510013,OP005,450,429,21,Dim,Dimensional,Rework,Lawyer political modern threat care.
INSP-1429,WO-11331,2023-06-21 18:09:34.174465168,OP008,287,273,14,Bend Angle,Bend Angle,Use-As-Is,Life cover both class learn either control.
INSP-1430,WO-11332,2023-06-21 09:24:58.023381932,OP013,47,47,0,None,None,Pass,
INSP-1431,WO-11332,2023-06-21 09:50:58.023381932,OP013,47,47,0,None,None,Pass,
INSP-1432,WO-11333,2023-06-22 10:44:14.704021086,OP015,108,102,6,Dimensional,Dimensional,Use-As-Is,
INSP-1433,WO-11334,2023-06-22 17:27:51.702248399,OP008,414,398,16,Weld Defect,Weld Defect,Rework,
INSP-1434,WO-11335,2023-06-22 11:00:09.529644002,OP001,53,49,4,Sharp Burr,Burr,Rework,
INSP-1435,WO-11335,2023-06-22 11:10:09.529644002,OP001,53,49,4,Sharp Burr,Burr,Rework,
INSP-1436,WO-11336,2023-06-22 17:43:48.839307908,OP008,319,304,15,SCRATCH,Surface Scratch,Scrap,
INSP-1437,WO-11337,2023-06-22 15:50:37.321502366,OP007,364,344,20,dimensional,Dimensional,Rework,
INSP-1438,WO-11338,2023-06-22 10:37:45.377768820,OP012,170,157,13,Sharp Burr,Burr,Rework,
INSP-1439,WO-11339,2023-06-22 09:59:05.514975070,OP004,152,143,9,Surface Scratch,Surface Scratch,Scrap,
INSP-1440,WO-11340,2023-06-22 08:34:10.826444756,OP017,307,290,17,DIMENSIONAL,Dimensional,Scrap,
INSP-1441,WO-11341,2023-06-22 11:55:44.628910271,OP008,257,237,20,Dimentional,Dimensional,Scrap,
INSP-1442,WO-11342,2023-06-22 20:37:48.468339047,OP019,211,201,10,Angle Error,Bend Angle,Scrap,
INSP-1443,WO-11342,2023-06-22 21:18:48.468339047,OP019,211,201,10,Angle Error,Bend Angle,Scrap,
INSP-1444,WO-11343,2023-06-22 18:15:17.928528722,OP008,111,98,13,WELD,Weld Defect,Scrap,
INSP-1445,WO-11344,2023-06-22 07:31:27.158811189,OP001,37,31,6,Void,Porosity,Rework,
INSP-1446,WO-11345,2023-06-23 19:36:23.757534723,OP001,348,327,21,SCRATCH,Surface Scratch,Rework,
INSP-1447,WO-11346,2023-06-23 19:49:42.776914788,OP004,394,360,34,Sharp Edge,Burr,Scrap,
INSP-1448,WO-11347,2023-06-23 11:23:15.212394469,OP019,432,408,24,sharp edge,Burr,Rework,
INSP-1449,WO-11348,2023-06-23 11:28:19.268698992,OP005,442,409,33,Burr,Burr,Scrap,
INSP-1450,WO-11349,2023-06-23 11:55:15.695112596,OP019,317,303,14,surface scratch,Surface Scratch,Scrap,
INSP-1451,WO-11350,2023-06-23 10:43:19.103971467,OP001,445,418,27,Surface Scratch,Surface Scratch,Scrap,
INSP-1452,WO-11351,2023-06-23 15:23:49.700708509,OP015,269,257,12,Surface Scratch,Surface Scratch,Use-As-Is,
INSP-1453,WO-11352,2023-06-23 16:25:49.074342765,OP009,116,110,6,scrach,Surface Scratch,Rework,
INSP-1454,WO-11353,2023-06-23 20:10:25.118471037,OP016,22,21,1,POROSITY,Porosity,Scrap,So nothing serious compare task today.
INSP-1455,WO-11354,2023-06-23 09:25:49.293751225,OP006,261,247,14,Dimentional,Dimensional,Rework,
INSP-1456,WO-11355,2023-06-26 17:31:32.829222866,OP009,122,114,8,Dim,Dimensional,Scrap,
INSP-1457,WO-11356,2023-06-26 07:57:04.675683151,OP004,57,55,2,Dimensional,Dimensional,Rework,Middle beautiful protect continue cell food.
INSP-1458,WO-11356,2023-06-26 08:12:04.675683151,OP004,57,55,2,Dimensional,Dimensional,Rework,Middle beautiful protect continue cell food.
INSP-1459,WO-11357,2023-06-26 19:00:07.625680211,OP014,233,219,14,bend angle,Bend Angle,Scrap,
INSP-1460,WO-11358,2023-06-26 17:29:11.828337145,OP016,345,323,22,bend angle,Bend Angle,Rework,According himself land environment form.
INSP-1461,WO-11358,2023-06-26 17:40:11.828337145,OP016,345,323,22,bend angle,Bend Angle,Rework,According himself land environment form.
INSP-1462,WO-11359,2023-06-26 18:22:26.417963996,OP017,44,37,7,sharp edge,Burr,Rework,
INSP-1463,WO-11360,2023-06-26 08:13:00.873259434,OP002,176,163,13,Welding Issue,Weld Defect,Rework,
INSP-1464,WO-11361,2023-06-26 07:30:52.445344103,OP008,89,85,4,weld def.,Weld Defect,Rework,
INSP-1465,WO-11362,2023-06-27 18:27:55.339705974,OP017,396,379,17,Dimension Error,Dimensional,Scrap,
INSP-1466,WO-11363,2023-06-27 09:47:40.760076041,OP010,216,195,21,POROSITY,Porosity,Scrap,
INSP-1467,WO-11364,2023-06-27 17:58:00.025294129,OP008,95,86,9,Angle Error,Bend Angle,Rework,
INSP-1468,WO-11365,2023-06-27 10:23:31.423774051,OP016,221,209,12,weld def.,Weld Defect,Scrap,
INSP-1469,WO-11366,2023-06-27 11:54:25.268530469,OP008,414,387,27,Sharp Burr,Burr,Use-As-Is,
INSP-1470,WO-11367,2023-06-27 19:57:52.866373416,OP004,247,217,30,Porosity,Porosity,Scrap,
INSP-1471,WO-11368,2023-06-27 12:55:59.348109043,OP006,344,324,20,dimensional,Dimensional,Scrap,Reveal activity president realize artist brother fill if.
INSP-1472,WO-11369,2023-06-27 20:15:08.027681199,OP005,109,103,6,Dimension Error,Dimensional,Scrap,
INSP-1473,WO-11370,2023-06-27 08:36:44.519631127,OP013,181,169,12,surface scratch,Surface Scratch,Scrap,
INSP-1474,WO-11371,2023-06-27 16:28:08.280227305,OP011,259,217,42,dim.,Dimensional,Rework,Type thousand show real police wait happen.
INSP-1475,WO-11372,2023-06-27 12:54:35.724087881,OP014,146,136,10,Scr,Surface Scratch,Scrap,
INSP-1476,WO-11373,2023-06-27 16:36:20.609745396,OP019,109,102,7,Dimension Error,Dimensional,Use-As-Is,Despite card check security paper.
INSP-1477,WO-11374,2023-06-27 08:39:51.957321146,OP013,93,89,4,porosity,Porosity,Scrap,
INSP-1478,WO-11375,2023-06-27 08:33:09.757355471,OP011,245,233,12,Incorrect Material,Incorrect Material,Rework,
INSP-1479,WO-11376,2023-06-27 18:35:12.370386877,OP011,279,266,13,Sharp Burr,Burr,Scrap,Reduce tree serious soon stay seven.
INSP-1480,WO-11377,2023-06-28 20:57:05.127047612,OP017,491,466,25,Dim,Dimensional,Rework,
INSP-1481,WO-11378,2023-06-28 08:24:00.527457170,OP015,124,120,4,WELD,Weld Defect,Use-As-Is,
INSP-1482,WO-11379,2023-06-28 19:49:26.194638603,OP009,224,206,18,BEND,Bend Angle,Scrap,
INSP-1483,WO-11380,2023-06-28 10:30:33.942941882,OP018,465,421,44,Sharp Edge,Burr,Rework,Their bank land region back nor article natural.
INSP-1484,WO-11381,2023-06-28 09:01:50.883210046,OP019,259,246,13,Bur,Burr,Rework,
INSP-1485,WO-11382,2023-06-28 08:08:35.761003816,OP004,182,173,9,Weld,Weld Defect,Use-As-Is,
INSP-1486,WO-11383,2023-06-28 08:24:10.941824707,OP012,262,247,15,surface scr,Surface Scratch,Scrap,
INSP-1487,WO-11384,2023-06-28 11:09:54.374797288,OP017,361,341,20,Welding Issue,Weld Defect,Rework,
INSP-1488,WO-11385,2023-06-28 08:59:00.717513763,OP017,52,47,5,SCRATCH,Surface Scratch,Scrap,
INSP-1489,WO-11386,2023-06-28 12:53:16.757227471,OP008,438,414,24,DIMENSIONAL,Dimensional,Rework,
INSP-1490,WO-11387,2023-06-28 09:37:55.869632759,OP006,362,334,28,sharp edge,Burr,Rework,Dark Mr clearly take kind quite response.
INSP-1491,WO-11388,2023-06-28 10:37:24.160891517,OP007,427,364,63,Bend Angle,Bend Angle,Scrap,
INSP-1492,WO-11389,2023-06-28 15:13:28.766223595,OP020,70,62,8,Weld,Weld Defect,Rework,
INSP-1493,WO-11390,2023-06-28 12:54:40.230588294,OP008,256,238,18,porosity,Porosity,Rework,
INSP-1494,WO-11391,2023-06-28 10:30:43.295700189,OP008,440,404,36,Porosity,Porosity,Use-As-Is,
INSP-1495,WO-11392,2023-06-29 18:28:44.201180871,OP014,177,158,19,Porosity,Porosity,Scrap,
INSP-1496,WO-11393,2023-06-29 17:03:29.046819046,OP016,259,247,12,Sharp Burr,Burr,Rework,
INSP-1497,WO-11394,2023-06-29 10:16:33.069821449,OP014,102,99,3,Weld Defect,Weld Defect,Rework,
INSP-1498,WO-11395,2023-06-29 18:51:26.294806,OP009,358,340,18,Dimensional,Dimensional,Scrap,
INSP-1499,WO-11396,2023-06-29 16:50:17.872522858,OP019,384,353,31,BURR,Burr,Rework,
INSP-1500,WO-11397,2023-06-29 18:14:54.172685897,OP018,223,187,36,Bend Angle,Bend Angle,Use-As-Is,Before member speak law message lead around.
INSP-1501,WO-11398,2023-06-29 17:21:59.266901449,OP018,473,445,28,Burr,Burr,Rework,
INSP-1502,WO-11399,2023-06-29 08:57:23.285159602,OP008,230,202,28,weld defect,Weld Defect,Rework,
INSP-1503,WO-11400,2023-06-29 20:07:00.016461230,OP002,36,35,1,surface scr,Surface Scratch,Scrap,
INSP-1504,WO-11401,2023-06-29 18:21:55.379123129,OP010,112,103,9,Surface Scratch,Surface Scratch,Scrap,
INSP-1505,WO-11402,2023-06-29 16:32:23.013856489,OP013,142,122,20,BURR,Burr,Rework,
INSP-1506,WO-11403,2023-06-29 17:39:13.056540625,OP014,487,461,26,Weld Defect,Weld Defect,Scrap,
INSP-1507,WO-11404,2023-06-30 10:22:41.149049168,OP007,416,392,24,Weld Reject,Weld Defect,Rework,
INSP-1508,WO-11405,2023-06-30 08:38:19.597615412,OP007,352,314,38,Porosity,Porosity,Scrap,
INSP-1509,WO-11406,2023-06-30 09:11:07.610799375,OP018,477,451,26,bend angle,Bend Angle,Rework,
INSP-1510,WO-11407,2023-06-30 07:34:38.843025036,OP013,397,376,21,weld defect,Weld Defect,Rework,
INSP-1511,WO-11408,2023-06-30 16:19:43.248313345,OP015,327,230,97,Dim,Dimensional,Rework,Pull final against effort able design authority.
INSP-1512,WO-11409,2023-06-30 08:50:49.094404852,OP003,28,28,0,NONE,None,Pass,
INSP-1513,WO-11410,2023-06-30 11:34:21.911122016,OP003,53,53,0,none,None,Pass,
INSP-1514,WO-11411,2023-06-30 10:28:19.171838709,OP008,26,26,0,None,None,Pass,
INSP-1515,WO-11412,2023-06-30 09:25:13.469386369,OP011,490,454,36,Welding Issue,Weld Defect,Rework,
INSP-1516,WO-11412,2023-06-30 09:40:13.469386369,OP011,490,454,36,Welding Issue,Weld Defect,Rework,
INSP-1517,WO-11413,2023-06-30 18:00:18.537514932,OP008,265,250,15,Dim,Dimensional,Rework,
INSP-1518,WO-11414,2023-06-30 11:12:55.722921782,OP014,278,245,33,Dimentional,Dimensional,Scrap,General as yes various attorney value.
INSP-1519,WO-11414,2023-06-30 11:47:55.722921782,OP014,278,245,33,Dimentional,Dimensional,Scrap,General as yes various attorney value.
INSP-1520,WO-11415,2023-06-30 09:09:09.140409901,OP002,308,292,16,surface scratch,Surface Scratch,Rework,
INSP-1521,WO-11416,2023-06-30 19:47:02.283780148,OP001,488,464,24,bend angle,Bend Angle,Scrap,
INSP-1522,WO-11417,2023-06-30 18:01:11.943651915,OP012,169,160,9,Sharp Edge,Burr,Rework,Expert conference career.
INSP-1523,WO-11418,2023-07-01 09:51:46.797098385,OP017,31,29,2,scrach,Surface Scratch,Scrap,
INSP-1524,WO-11419,2023-07-01 10:19:26.110167937,OP005,104,101,3,Scratch,Surface Scratch,Rework,
INSP-1525,WO-11419,2023-07-01 10:47:26.110167937,OP005,104,100,4,Scratch,Surface Scratch,Rework,
INSP-1526,WO-11420,2023-07-01 12:10:47.013369580,OP007,452,426,26,Scratch,Surface Scratch,Rework,
INSP-1527,WO-11421,2023-07-01 09:37:32.844464109,OP012,40,38,2,Welding Issue,Weld Defect,Rework,
INSP-1528,WO-11422,2023-07-01 10:12:08.205961315,OP014,147,138,9,MATERIAL,Incorrect Material,Rework,
INSP-1529,WO-11423,2023-07-01 19:08:30.019197497,OP007,139,126,13,Surface Scratch,Surface Scratch,Rework,Hear through large true help bag.
INSP-1530,WO-11424,2023-07-01 10:18:11.288202536,OP017,212,198,14,weld def.,Weld Defect,Rework,
INSP-1531,WO-11425,2023-07-01 10:36:17.358358586,OP020,221,208,13,sharp edge,Burr,Use-As-Is,Card team budget year hotel camera without.
INSP-1532,WO-11425,2023-07-01 10:52:17.358358586,OP020,221,208,13,sharp edge,Burr,Use-As-Is,Card team budget year hotel camera without.
INSP-1533,WO-11426,2023-07-01 11:56:54.332018507,OP006,203,189,14,Weld,Weld Defect,Use-As-Is,
INSP-1534,WO-11427,2023-07-01 18:40:09.625260809,OP016,350,324,26,SCRATCH,Surface Scratch,Scrap,
INSP-1535,WO-11428,2023-07-01 19:28:57.497884374,OP012,91,80,11,burr,Burr,Rework,
INSP-1536,WO-11428,2023-07-01 20:08:57.497884374,OP012,91,80,11,burr,Burr,Rework,
INSP-1537,WO-11429,2023-07-03 20:28:56.833996855,OP009,17,17,0,none,None,Pass,
INSP-1538,WO-11430,2023-07-03 20:26:01.233902713,OP018,209,196,13,Poros.,Porosity,Rework,Series without leg.
INSP-1539,WO-11431,2023-07-03 19:52:06.065487970,OP014,495,456,39,BURR,Burr,Rework,
INSP-1540,WO-11432,2023-07-03 08:58:02.134913354,OP001,274,262,12,WELD,Weld Defect,Scrap,
INSP-1541,WO-11432,2023-07-03 09:19:02.134913354,OP001,274,262,12,WELD,Weld Defect,Scrap,
INSP-1542,WO-11433,2023-07-03 12:58:16.075020662,OP001,500,446,54,angle err,Bend Angle,Scrap,
INSP-1543,WO-11434,2023-07-03 13:17:50.953144036,OP009,293,279,14,Bend,Bend Angle,Scrap,
INSP-1544,WO-11434,2023-07-03 13:49:50.953144036,OP009,293,279,14,Bend,Bend Angle,Scrap,
INSP-1545,WO-11435,2023-07-03 18:28:22.867861800,OP018,149,127,22,Dimension Error,Dimensional,Scrap,
INSP-1546,WO-11436,2023-07-03 18:30:31.361138272,OP005,182,171,11,Dimensional,Dimensional,Scrap,
INSP-1547,WO-11436,2023-07-03 19:12:31.361138272,OP005,182,171,11,Dimensional,Dimensional,Scrap,
INSP-1548,WO-11437,2023-07-03 19:35:37.822933004,OP007,299,288,11,Scr,Surface Scratch,Rework,Interest here discover leave choice country themselves.
INSP-1549,WO-11438,2023-07-03 08:31:26.980627650,OP019,290,241,49,Dimentional,Dimensional,Use-As-Is,
INSP-1550,WO-11439,2023-07-03 11:44:11.010115870,OP003,71,67,4,DIMENSIONAL,Dimensional,Rework,
INSP-1551,WO-11440,2023-07-03 09:04:43.061707921,OP007,415,381,34,Welding Issue,Weld Defect,Rework,Allow produce past view.
INSP-1552,WO-11441,2023-07-03 07:59:52.234998649,OP012,428,399,29,Surface Scratch,Surface Scratch,Scrap,
INSP-1553,WO-11442,2023-07-04 10:05:00.687027187,OP003,188,178,10,DIMENSIONAL,Dimensional,Rework,Drive attack order.
INSP-1554,WO-11443,2023-07-04 10:38:00.905611986,OP007,129,124,5,Scr,Surface Scratch,Scrap,Our reflect any scientist I doctor describe.
INSP-1555,WO-11444,2023-07-04 12:00:04.394824433,OP007,26,25,1,Bend,Bend Angle,Rework,Cell year doctor trouble.
INSP-1556,WO-11444,2023-07-04 12:20:04.394824433,OP007,26,26,0,Bend,Bend Angle,Rework,Cell year doctor trouble.
INSP-1557,WO-11445,2023-07-04 18:15:46.520922933,OP009,201,191,10,DIMENSIONAL,Dimensional,Scrap,
INSP-1558,WO-11446,2023-07-04 09:38:16.147702883,OP012,127,113,14,Weld Reject,Weld Defect,Rework,
INSP-1559,WO-11447,2023-07-04 15:37:55.043718699,OP013,322,291,31,BURR,Burr,Rework,Five our pull fly few century produce.
INSP-1560,WO-11448,2023-07-04 18:50:56.714826887,OP007,202,181,21,SCRATCH,Surface Scratch,Rework,
INSP-1561,WO-11449,2023-07-04 07:59:30.271507762,OP009,475,460,15,Scratch,Surface Scratch,Rework,Including every news option same.
INSP-1562,WO-11450,2023-07-04 08:48:20.093271869,OP019,449,425,24,Dim,Dimensional,Scrap,
INSP-1563,WO-11451,2023-07-04 11:30:20.870195140,OP001,433,410,23,BURR,Burr,Scrap,
INSP-1564,WO-11452,2023-07-04 11:45:33.010933694,OP015,226,220,6,weld def.,Weld Defect,Scrap,Personal interview many win.
INSP-1565,WO-11453,2023-07-05 18:04:14.419951855,OP014,15,15,0,,None,Pass,
INSP-1566,WO-11454,2023-07-05 09:47:15.259125185,OP013,256,239,17,Dim,Dimensional,Scrap,
INSP-1567,WO-11455,2023-07-05 19:56:15.559895431,OP014,190,175,15,surface scr,Surface Scratch,Scrap,
INSP-1568,WO-11456,2023-07-05 17:02:55.432684884,OP020,476,432,44,Scr,Surface Scratch,Use-As-Is,Skill five indicate chance heavy senior.
INSP-1569,WO-11457,2023-07-05 18:54:59.971489762,OP011,23,23,0,None,None,Pass,
INSP-1570,WO-11458,2023-07-05 20:09:24.131908467,OP006,203,168,35,Bur,Burr,Scrap,Drive different tax certain leg arm include.
INSP-1571,WO-11459,2023-07-05 09:03:42.079380977,OP007,168,136,32,Weld,Weld Defect,Scrap,
INSP-1572,WO-11460,2023-07-06 10:19:02.976529300,OP012,295,272,23,Burr,Burr,Rework,
INSP-1573,WO-11461,2023-07-06 11:16:28.676976978,OP008,73,66,7,surface scr,Surface Scratch,Use-As-Is,
INSP-1574,WO-11462,2023-07-06 18:18:58.113658180,OP010,137,117,20,surface scr,Surface Scratch,Rework,
INSP-1575,WO-11463,2023-07-06 08:42:39.248396982,OP019,326,308,18,Dimensional,Dimensional,Scrap,
INSP-1576,WO-11464,2023-07-06 16:54:45.585406151,OP020,442,418,24,angle err,Bend Angle,Rework,
INSP-1577,WO-11465,2023-07-06 17:08:45.122897005,OP014,333,310,23,Surface Scratch,Surface Scratch,Scrap,
INSP-1578,WO-11466,2023-07-06 18:05:26.411354686,OP002,105,102,3,SCRATCH,Surface Scratch,Use-As-Is,
INSP-1579,WO-11467,2023-07-06 20:17:14.566419453,OP003,427,389,38,Dim,Dimensional,Rework,Newspaper care drug data position two.
INSP-1580,WO-11468,2023-07-06 07:56:18.036724376,OP019,179,171,8,Sharp Edge,Burr,Scrap,
INSP-1581,WO-11469,2023-07-06 09:46:27.594928471,OP010,401,376,25,surface scratch,Surface Scratch,Scrap,
INSP-1582,WO-11470,2023-07-06 17:52:34.373048345,OP016,62,59,3,sharp edge,Burr,Scrap,
INSP-1583,WO-11471,2023-07-06 20:04:47.899028285,OP013,262,249,13,Sharp Burr,Burr,Rework,Begin right couple environmental purpose owner.
INSP-1584,WO-11472,2023-07-07 10:37:20.478892750,OP020,399,378,21,Scr,Surface Scratch,Use-As-Is,
